"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour"
"84299",999999999,2014-05-11,5,11,2014,0,0,0,21,0
"88307",999999999,2014-05-11,5,11,2014,0,0,0,22,0
"92315",999999999,2014-05-11,5,11,2014,0,0,0,23,0
"132",999999999,2014-05-12,5,12,2014,1,1,0,0,0
"4140",999999999,2014-05-12,5,12,2014,1,1,0,1,0
"8148",999999999,2014-05-12,5,12,2014,1,1,0,2,0
"12156",999999999,2014-05-12,5,12,2014,1,1,0,3,0
"16164",999999999,2014-05-12,5,12,2014,1,1,0,4,0
"20172",999999999,2014-05-12,5,12,2014,1,1,0,5,0
"24180",999999999,2014-05-12,5,12,2014,1,1,0,6,0
"76284",999999999,2014-05-12,5,12,2014,1,1,0,19,1
"80292",999999999,2014-05-12,5,12,2014,1,1,0,20,0
"84300",999999999,2014-05-12,5,12,2014,1,1,0,21,0
"88308",999999999,2014-05-12,5,12,2014,1,1,0,22,0
"92316",999999999,2014-05-12,5,12,2014,1,1,0,23,0
"133",999999999,2014-05-13,5,13,2014,2,1,0,0,0
"4141",999999999,2014-05-13,5,13,2014,2,1,0,1,0
"8149",999999999,2014-05-13,5,13,2014,2,1,0,2,0
"12157",999999999,2014-05-13,5,13,2014,2,1,0,3,0
"16165",999999999,2014-05-13,5,13,2014,2,1,0,4,0
"20173",999999999,2014-05-13,5,13,2014,2,1,0,5,0
"24181",999999999,2014-05-13,5,13,2014,2,1,0,6,0
"64261",999999999,2014-05-13,5,13,2014,2,1,0,16,1
"68269",999999999,2014-05-13,5,13,2014,2,1,0,17,1
"72277",999999999,2014-05-13,5,13,2014,2,1,0,18,1
"76285",999999999,2014-05-13,5,13,2014,2,1,0,19,1
"80293",999999999,2014-05-13,5,13,2014,2,1,0,20,0
"84301",999999999,2014-05-13,5,13,2014,2,1,0,21,0
"88309",999999999,2014-05-13,5,13,2014,2,1,0,22,0
"92317",999999999,2014-05-13,5,13,2014,2,1,0,23,0
"134",999999999,2014-05-14,5,14,2014,3,1,0,0,0
"4142",999999999,2014-05-14,5,14,2014,3,1,0,1,0
"8150",999999999,2014-05-14,5,14,2014,3,1,0,2,0
"12158",999999999,2014-05-14,5,14,2014,3,1,0,3,0
"16166",999999999,2014-05-14,5,14,2014,3,1,0,4,0
"20174",999999999,2014-05-14,5,14,2014,3,1,0,5,0
"24182",999999999,2014-05-14,5,14,2014,3,1,0,6,0
"64262",999999999,2014-05-14,5,14,2014,3,1,0,16,1
"68270",999999999,2014-05-14,5,14,2014,3,1,0,17,1
"72278",999999999,2014-05-14,5,14,2014,3,1,0,18,1
"76286",999999999,2014-05-14,5,14,2014,3,1,0,19,1
"80294",999999999,2014-05-14,5,14,2014,3,1,0,20,0
"84302",999999999,2014-05-14,5,14,2014,3,1,0,21,0
"88310",999999999,2014-05-14,5,14,2014,3,1,0,22,0
"92318",999999999,2014-05-14,5,14,2014,3,1,0,23,0
"135",999999999,2014-05-15,5,15,2014,4,1,0,0,0
"4143",999999999,2014-05-15,5,15,2014,4,1,0,1,0
"8151",999999999,2014-05-15,5,15,2014,4,1,0,2,0
"12159",999999999,2014-05-15,5,15,2014,4,1,0,3,0
"16167",999999999,2014-05-15,5,15,2014,4,1,0,4,0
"20175",999999999,2014-05-15,5,15,2014,4,1,0,5,0
"24183",999999999,2014-05-15,5,15,2014,4,1,0,6,0
"64263",999999999,2014-05-15,5,15,2014,4,1,0,16,1
"68271",999999999,2014-05-15,5,15,2014,4,1,0,17,1
"72279",999999999,2014-05-15,5,15,2014,4,1,0,18,1
"76287",999999999,2014-05-15,5,15,2014,4,1,0,19,1
"80295",999999999,2014-05-15,5,15,2014,4,1,0,20,0
"84303",999999999,2014-05-15,5,15,2014,4,1,0,21,0
"88311",999999999,2014-05-15,5,15,2014,4,1,0,22,0
"92319",999999999,2014-05-15,5,15,2014,4,1,0,23,0
"136",999999999,2014-05-16,5,16,2014,5,1,0,0,0
"4144",999999999,2014-05-16,5,16,2014,5,1,0,1,0
"8152",999999999,2014-05-16,5,16,2014,5,1,0,2,0
"12160",999999999,2014-05-16,5,16,2014,5,1,0,3,0
"16168",999999999,2014-05-16,5,16,2014,5,1,0,4,0
"20176",999999999,2014-05-16,5,16,2014,5,1,0,5,0
"24184",999999999,2014-05-16,5,16,2014,5,1,0,6,0
"64264",999999999,2014-05-16,5,16,2014,5,1,0,16,1
"68272",999999999,2014-05-16,5,16,2014,5,1,0,17,1
"72280",999999999,2014-05-16,5,16,2014,5,1,0,18,1
"76288",999999999,2014-05-16,5,16,2014,5,1,0,19,1
"80296",999999999,2014-05-16,5,16,2014,5,1,0,20,0
"84304",999999999,2014-05-16,5,16,2014,5,1,0,21,0
"88312",999999999,2014-05-16,5,16,2014,5,1,0,22,0
"92320",999999999,2014-05-16,5,16,2014,5,1,0,23,0
"137",999999999,2014-05-17,5,17,2014,6,0,0,0,0
"4145",999999999,2014-05-17,5,17,2014,6,0,0,1,0
"8153",999999999,2014-05-17,5,17,2014,6,0,0,2,0
"12161",999999999,2014-05-17,5,17,2014,6,0,0,3,0
"16169",999999999,2014-05-17,5,17,2014,6,0,0,4,0
"20177",999999999,2014-05-17,5,17,2014,6,0,0,5,0
"24185",999999999,2014-05-17,5,17,2014,6,0,0,6,0
"28193",999999999,2014-05-17,5,17,2014,6,0,0,7,1
"32201",999999999,2014-05-17,5,17,2014,6,0,0,8,1
"36209",999999999,2014-05-17,5,17,2014,6,0,0,9,1
"40217",999999999,2014-05-17,5,17,2014,6,0,0,10,1
"44225",999999999,2014-05-17,5,17,2014,6,0,0,11,1
"48233",999999999,2014-05-17,5,17,2014,6,0,0,12,1
"52241",999999999,2014-05-17,5,17,2014,6,0,0,13,1
"56249",999999999,2014-05-17,5,17,2014,6,0,0,14,1
"60257",999999999,2014-05-17,5,17,2014,6,0,0,15,1
"64265",999999999,2014-05-17,5,17,2014,6,0,0,16,1
"68273",999999999,2014-05-17,5,17,2014,6,0,0,17,1
"72281",999999999,2014-05-17,5,17,2014,6,0,0,18,1
"76289",999999999,2014-05-17,5,17,2014,6,0,0,19,1
"80297",999999999,2014-05-17,5,17,2014,6,0,0,20,0
"84305",999999999,2014-05-17,5,17,2014,6,0,0,21,0
"88313",999999999,2014-05-17,5,17,2014,6,0,0,22,0
"92321",999999999,2014-05-17,5,17,2014,6,0,0,23,0
"138",999999999,2014-05-18,5,18,2014,0,0,0,0,0
"4146",999999999,2014-05-18,5,18,2014,0,0,0,1,0
"8154",999999999,2014-05-18,5,18,2014,0,0,0,2,0
"12162",999999999,2014-05-18,5,18,2014,0,0,0,3,0
"16170",999999999,2014-05-18,5,18,2014,0,0,0,4,0
"20178",999999999,2014-05-18,5,18,2014,0,0,0,5,0
"24186",999999999,2014-05-18,5,18,2014,0,0,0,6,0
"28194",999999999,2014-05-18,5,18,2014,0,0,0,7,1
"32202",999999999,2014-05-18,5,18,2014,0,0,0,8,1
"36210",999999999,2014-05-18,5,18,2014,0,0,0,9,1
"40218",999999999,2014-05-18,5,18,2014,0,0,0,10,1
"44226",999999999,2014-05-18,5,18,2014,0,0,0,11,1
"48234",999999999,2014-05-18,5,18,2014,0,0,0,12,1
"52242",999999999,2014-05-18,5,18,2014,0,0,0,13,1
"56250",999999999,2014-05-18,5,18,2014,0,0,0,14,1
"60258",999999999,2014-05-18,5,18,2014,0,0,0,15,1
"64266",999999999,2014-05-18,5,18,2014,0,0,0,16,1
"68274",999999999,2014-05-18,5,18,2014,0,0,0,17,1
"72282",999999999,2014-05-18,5,18,2014,0,0,0,18,1
"76290",999999999,2014-05-18,5,18,2014,0,0,0,19,1
"80298",999999999,2014-05-18,5,18,2014,0,0,0,20,0
"84306",999999999,2014-05-18,5,18,2014,0,0,0,21,0
"88314",999999999,2014-05-18,5,18,2014,0,0,0,22,0
"92322",999999999,2014-05-18,5,18,2014,0,0,0,23,0
"139",999999999,2014-05-19,5,19,2014,1,1,0,0,0
"4147",999999999,2014-05-19,5,19,2014,1,1,0,1,0
"8155",999999999,2014-05-19,5,19,2014,1,1,0,2,0
"12163",999999999,2014-05-19,5,19,2014,1,1,0,3,0
"16171",999999999,2014-05-19,5,19,2014,1,1,0,4,0
"20179",999999999,2014-05-19,5,19,2014,1,1,0,5,0
"24187",999999999,2014-05-19,5,19,2014,1,1,0,6,0
"64267",999999999,2014-05-19,5,19,2014,1,1,0,16,1
"68275",999999999,2014-05-19,5,19,2014,1,1,0,17,1
"72283",999999999,2014-05-19,5,19,2014,1,1,0,18,1
"76291",999999999,2014-05-19,5,19,2014,1,1,0,19,1
"80299",999999999,2014-05-19,5,19,2014,1,1,0,20,0
"84307",999999999,2014-05-19,5,19,2014,1,1,0,21,0
"88315",999999999,2014-05-19,5,19,2014,1,1,0,22,0
"92323",999999999,2014-05-19,5,19,2014,1,1,0,23,0
"122",999999999,2014-05-02,5,2,2014,5,1,0,0,0
"4130",999999999,2014-05-02,5,2,2014,5,1,0,1,0
"8138",999999999,2014-05-02,5,2,2014,5,1,0,2,0
"12146",999999999,2014-05-02,5,2,2014,5,1,0,3,0
"16154",999999999,2014-05-02,5,2,2014,5,1,0,4,0
"20162",999999999,2014-05-02,5,2,2014,5,1,0,5,0
"24170",999999999,2014-05-02,5,2,2014,5,1,0,6,0
"64250",999999999,2014-05-02,5,2,2014,5,1,0,16,1
"68258",999999999,2014-05-02,5,2,2014,5,1,0,17,1
"72266",999999999,2014-05-02,5,2,2014,5,1,0,18,1
"76274",999999999,2014-05-02,5,2,2014,5,1,0,19,1
"80282",999999999,2014-05-02,5,2,2014,5,1,0,20,0
"84290",999999999,2014-05-02,5,2,2014,5,1,0,21,0
"88298",999999999,2014-05-02,5,2,2014,5,1,0,22,0
"92306",999999999,2014-05-02,5,2,2014,5,1,0,23,0
"140",999999999,2014-05-20,5,20,2014,2,1,0,0,0
"4148",999999999,2014-05-20,5,20,2014,2,1,0,1,0
"8156",999999999,2014-05-20,5,20,2014,2,1,0,2,0
"12164",999999999,2014-05-20,5,20,2014,2,1,0,3,0
"16172",999999999,2014-05-20,5,20,2014,2,1,0,4,0
"20180",999999999,2014-05-20,5,20,2014,2,1,0,5,0
"24188",999999999,2014-05-20,5,20,2014,2,1,0,6,0
"64268",999999999,2014-05-20,5,20,2014,2,1,0,16,1
"68276",999999999,2014-05-20,5,20,2014,2,1,0,17,1
"72284",999999999,2014-05-20,5,20,2014,2,1,0,18,1
"76292",999999999,2014-05-20,5,20,2014,2,1,0,19,1
"80300",999999999,2014-05-20,5,20,2014,2,1,0,20,0
"84308",999999999,2014-05-20,5,20,2014,2,1,0,21,0
"88316",999999999,2014-05-20,5,20,2014,2,1,0,22,0
"92324",999999999,2014-05-20,5,20,2014,2,1,0,23,0
"141",999999999,2014-05-21,5,21,2014,3,1,0,0,0
"4149",999999999,2014-05-21,5,21,2014,3,1,0,1,0
"8157",999999999,2014-05-21,5,21,2014,3,1,0,2,0
"12165",999999999,2014-05-21,5,21,2014,3,1,0,3,0
"16173",999999999,2014-05-21,5,21,2014,3,1,0,4,0
"20181",999999999,2014-05-21,5,21,2014,3,1,0,5,0
"24189",999999999,2014-05-21,5,21,2014,3,1,0,6,0
"64269",999999999,2014-05-21,5,21,2014,3,1,0,16,1
"68277",999999999,2014-05-21,5,21,2014,3,1,0,17,1
"72285",999999999,2014-05-21,5,21,2014,3,1,0,18,1
"76293",999999999,2014-05-21,5,21,2014,3,1,0,19,1
"80301",999999999,2014-05-21,5,21,2014,3,1,0,20,0
"84309",999999999,2014-05-21,5,21,2014,3,1,0,21,0
"88317",999999999,2014-05-21,5,21,2014,3,1,0,22,0
"92325",999999999,2014-05-21,5,21,2014,3,1,0,23,0
"142",999999999,2014-05-22,5,22,2014,4,1,0,0,0
"4150",999999999,2014-05-22,5,22,2014,4,1,0,1,0
"8158",999999999,2014-05-22,5,22,2014,4,1,0,2,0
"12166",999999999,2014-05-22,5,22,2014,4,1,0,3,0
"16174",999999999,2014-05-22,5,22,2014,4,1,0,4,0
"20182",999999999,2014-05-22,5,22,2014,4,1,0,5,0
"24190",999999999,2014-05-22,5,22,2014,4,1,0,6,0
"64270",999999999,2014-05-22,5,22,2014,4,1,0,16,1
"68278",999999999,2014-05-22,5,22,2014,4,1,0,17,1
"72286",999999999,2014-05-22,5,22,2014,4,1,0,18,1
"76294",999999999,2014-05-22,5,22,2014,4,1,0,19,1
"80302",999999999,2014-05-22,5,22,2014,4,1,0,20,0
"84310",999999999,2014-05-22,5,22,2014,4,1,0,21,0
"88318",999999999,2014-05-22,5,22,2014,4,1,0,22,0
"92326",999999999,2014-05-22,5,22,2014,4,1,0,23,0
"143",999999999,2014-05-23,5,23,2014,5,1,0,0,0
"4151",999999999,2014-05-23,5,23,2014,5,1,0,1,0
"8159",999999999,2014-05-23,5,23,2014,5,1,0,2,0
"12167",999999999,2014-05-23,5,23,2014,5,1,0,3,0
"16175",999999999,2014-05-23,5,23,2014,5,1,0,4,0
"20183",999999999,2014-05-23,5,23,2014,5,1,0,5,0
"24191",999999999,2014-05-23,5,23,2014,5,1,0,6,0
"64271",999999999,2014-05-23,5,23,2014,5,1,0,16,1
"68279",999999999,2014-05-23,5,23,2014,5,1,0,17,1
"72287",999999999,2014-05-23,5,23,2014,5,1,0,18,1
"76295",999999999,2014-05-23,5,23,2014,5,1,0,19,1
"80303",999999999,2014-05-23,5,23,2014,5,1,0,20,0
"84311",999999999,2014-05-23,5,23,2014,5,1,0,21,0
"88319",999999999,2014-05-23,5,23,2014,5,1,0,22,0
"92327",999999999,2014-05-23,5,23,2014,5,1,0,23,0
"144",999999999,2014-05-24,5,24,2014,6,0,0,0,0
"4152",999999999,2014-05-24,5,24,2014,6,0,0,1,0
"8160",999999999,2014-05-24,5,24,2014,6,0,0,2,0
"12168",999999999,2014-05-24,5,24,2014,6,0,0,3,0
"16176",999999999,2014-05-24,5,24,2014,6,0,0,4,0
"20184",999999999,2014-05-24,5,24,2014,6,0,0,5,0
"24192",999999999,2014-05-24,5,24,2014,6,0,0,6,0
"28200",999999999,2014-05-24,5,24,2014,6,0,0,7,1
"32208",999999999,2014-05-24,5,24,2014,6,0,0,8,1
"36216",999999999,2014-05-24,5,24,2014,6,0,0,9,1
"40224",999999999,2014-05-24,5,24,2014,6,0,0,10,1
"44232",999999999,2014-05-24,5,24,2014,6,0,0,11,1
"48240",999999999,2014-05-24,5,24,2014,6,0,0,12,1
"52248",999999999,2014-05-24,5,24,2014,6,0,0,13,1
"56256",999999999,2014-05-24,5,24,2014,6,0,0,14,1
"60264",999999999,2014-05-24,5,24,2014,6,0,0,15,1
"64272",999999999,2014-05-24,5,24,2014,6,0,0,16,1
"68280",999999999,2014-05-24,5,24,2014,6,0,0,17,1
"72288",999999999,2014-05-24,5,24,2014,6,0,0,18,1
"76296",999999999,2014-05-24,5,24,2014,6,0,0,19,1
"80304",999999999,2014-05-24,5,24,2014,6,0,0,20,0
"84312",999999999,2014-05-24,5,24,2014,6,0,0,21,0
"88320",999999999,2014-05-24,5,24,2014,6,0,0,22,0
"92328",999999999,2014-05-24,5,24,2014,6,0,0,23,0
"145",999999999,2014-05-25,5,25,2014,0,0,0,0,0
"4153",999999999,2014-05-25,5,25,2014,0,0,0,1,0
"8161",999999999,2014-05-25,5,25,2014,0,0,0,2,0
"12169",999999999,2014-05-25,5,25,2014,0,0,0,3,0
"16177",999999999,2014-05-25,5,25,2014,0,0,0,4,0
"20185",999999999,2014-05-25,5,25,2014,0,0,0,5,0
"24193",999999999,2014-05-25,5,25,2014,0,0,0,6,0
"28201",999999999,2014-05-25,5,25,2014,0,0,0,7,1
"32209",999999999,2014-05-25,5,25,2014,0,0,0,8,1
"36217",999999999,2014-05-25,5,25,2014,0,0,0,9,1
"40225",999999999,2014-05-25,5,25,2014,0,0,0,10,1
"44233",999999999,2014-05-25,5,25,2014,0,0,0,11,1
"48241",999999999,2014-05-25,5,25,2014,0,0,0,12,1
"52249",999999999,2014-05-25,5,25,2014,0,0,0,13,1
"56257",999999999,2014-05-25,5,25,2014,0,0,0,14,1
"60265",999999999,2014-05-25,5,25,2014,0,0,0,15,1
"64273",999999999,2014-05-25,5,25,2014,0,0,0,16,1
"68281",999999999,2014-05-25,5,25,2014,0,0,0,17,1
"72289",999999999,2014-05-25,5,25,2014,0,0,0,18,1
"76297",999999999,2014-05-25,5,25,2014,0,0,0,19,1
"80305",999999999,2014-05-25,5,25,2014,0,0,0,20,0
"84313",999999999,2014-05-25,5,25,2014,0,0,0,21,0
"88321",999999999,2014-05-25,5,25,2014,0,0,0,22,0
"92329",999999999,2014-05-25,5,25,2014,0,0,0,23,0
"146",999999999,2014-05-26,5,26,2014,1,1,0,0,0
"4154",999999999,2014-05-26,5,26,2014,1,1,0,1,0
"8162",999999999,2014-05-26,5,26,2014,1,1,0,2,0
"12170",999999999,2014-05-26,5,26,2014,1,1,0,3,0
"16178",999999999,2014-05-26,5,26,2014,1,1,0,4,0
"20186",999999999,2014-05-26,5,26,2014,1,1,0,5,0
"24194",999999999,2014-05-26,5,26,2014,1,1,0,6,0
"28202",999999999,2014-05-26,5,26,2014,1,1,0,7,1
"32210",999999999,2014-05-26,5,26,2014,1,1,0,8,1
"36218",999999999,2014-05-26,5,26,2014,1,1,0,9,1
"40226",999999999,2014-05-26,5,26,2014,1,1,0,10,1
"44234",999999999,2014-05-26,5,26,2014,1,1,0,11,1
"48242",999999999,2014-05-26,5,26,2014,1,1,0,12,1
"52250",999999999,2014-05-26,5,26,2014,1,1,0,13,1
"56258",999999999,2014-05-26,5,26,2014,1,1,0,14,1
"60266",999999999,2014-05-26,5,26,2014,1,1,0,15,1
"64274",999999999,2014-05-26,5,26,2014,1,1,0,16,1
"68282",999999999,2014-05-26,5,26,2014,1,1,0,17,1
"72290",999999999,2014-05-26,5,26,2014,1,1,0,18,1
"76298",999999999,2014-05-26,5,26,2014,1,1,0,19,1
"80306",999999999,2014-05-26,5,26,2014,1,1,0,20,0
"84314",999999999,2014-05-26,5,26,2014,1,1,0,21,0
"88322",999999999,2014-05-26,5,26,2014,1,1,0,22,0
"92330",999999999,2014-05-26,5,26,2014,1,1,0,23,0
"147",999999999,2014-05-27,5,27,2014,2,1,0,0,0
"4155",999999999,2014-05-27,5,27,2014,2,1,0,1,0
"8163",999999999,2014-05-27,5,27,2014,2,1,0,2,0
"12171",999999999,2014-05-27,5,27,2014,2,1,0,3,0
"16179",999999999,2014-05-27,5,27,2014,2,1,0,4,0
"20187",999999999,2014-05-27,5,27,2014,2,1,0,5,0
"24195",999999999,2014-05-27,5,27,2014,2,1,0,6,0
"64275",999999999,2014-05-27,5,27,2014,2,1,0,16,1
"68283",999999999,2014-05-27,5,27,2014,2,1,0,17,1
"72291",999999999,2014-05-27,5,27,2014,2,1,0,18,1
"76299",999999999,2014-05-27,5,27,2014,2,1,0,19,1
"80307",999999999,2014-05-27,5,27,2014,2,1,0,20,0
"84315",999999999,2014-05-27,5,27,2014,2,1,0,21,0
"88323",999999999,2014-05-27,5,27,2014,2,1,0,22,0
"92331",999999999,2014-05-27,5,27,2014,2,1,0,23,0
"148",999999999,2014-05-28,5,28,2014,3,1,0,0,0
"4156",999999999,2014-05-28,5,28,2014,3,1,0,1,0
"8164",999999999,2014-05-28,5,28,2014,3,1,0,2,0
"12172",999999999,2014-05-28,5,28,2014,3,1,0,3,0
"16180",999999999,2014-05-28,5,28,2014,3,1,0,4,0
"20188",999999999,2014-05-28,5,28,2014,3,1,0,5,0
"24196",999999999,2014-05-28,5,28,2014,3,1,0,6,0
"64276",999999999,2014-05-28,5,28,2014,3,1,0,16,1
"68284",999999999,2014-05-28,5,28,2014,3,1,0,17,1
"72292",999999999,2014-05-28,5,28,2014,3,1,0,18,1
"76300",999999999,2014-05-28,5,28,2014,3,1,0,19,1
"80308",999999999,2014-05-28,5,28,2014,3,1,0,20,0
"84316",999999999,2014-05-28,5,28,2014,3,1,0,21,0
"88324",999999999,2014-05-28,5,28,2014,3,1,0,22,0
"92332",999999999,2014-05-28,5,28,2014,3,1,0,23,0
"149",999999999,2014-05-29,5,29,2014,4,1,0,0,0
"4157",999999999,2014-05-29,5,29,2014,4,1,0,1,0
"8165",999999999,2014-05-29,5,29,2014,4,1,0,2,0
"12173",999999999,2014-05-29,5,29,2014,4,1,0,3,0
"16181",999999999,2014-05-29,5,29,2014,4,1,0,4,0
"20189",999999999,2014-05-29,5,29,2014,4,1,0,5,0
"24197",999999999,2014-05-29,5,29,2014,4,1,0,6,0
"64277",999999999,2014-05-29,5,29,2014,4,1,0,16,1
"68285",999999999,2014-05-29,5,29,2014,4,1,0,17,1
"72293",999999999,2014-05-29,5,29,2014,4,1,0,18,1
"76301",999999999,2014-05-29,5,29,2014,4,1,0,19,1
"80309",999999999,2014-05-29,5,29,2014,4,1,0,20,0
"84317",999999999,2014-05-29,5,29,2014,4,1,0,21,0
"88325",999999999,2014-05-29,5,29,2014,4,1,0,22,0
"92333",999999999,2014-05-29,5,29,2014,4,1,0,23,0
"123",999999999,2014-05-03,5,3,2014,6,0,0,0,0
"4131",999999999,2014-05-03,5,3,2014,6,0,0,1,0
"8139",999999999,2014-05-03,5,3,2014,6,0,0,2,0
"12147",999999999,2014-05-03,5,3,2014,6,0,0,3,0
"16155",999999999,2014-05-03,5,3,2014,6,0,0,4,0
"20163",999999999,2014-05-03,5,3,2014,6,0,0,5,0
"24171",999999999,2014-05-03,5,3,2014,6,0,0,6,0
"28179",999999999,2014-05-03,5,3,2014,6,0,0,7,1
"32187",999999999,2014-05-03,5,3,2014,6,0,0,8,1
"36195",999999999,2014-05-03,5,3,2014,6,0,0,9,1
"40203",999999999,2014-05-03,5,3,2014,6,0,0,10,1
"44211",999999999,2014-05-03,5,3,2014,6,0,0,11,1
"48219",999999999,2014-05-03,5,3,2014,6,0,0,12,1
"52227",999999999,2014-05-03,5,3,2014,6,0,0,13,1
"56235",999999999,2014-05-03,5,3,2014,6,0,0,14,1
"60243",999999999,2014-05-03,5,3,2014,6,0,0,15,1
"64251",999999999,2014-05-03,5,3,2014,6,0,0,16,1
"68259",999999999,2014-05-03,5,3,2014,6,0,0,17,1
"72267",999999999,2014-05-03,5,3,2014,6,0,0,18,1
"76275",999999999,2014-05-03,5,3,2014,6,0,0,19,1
"80283",999999999,2014-05-03,5,3,2014,6,0,0,20,0
"84291",999999999,2014-05-03,5,3,2014,6,0,0,21,0
"88299",999999999,2014-05-03,5,3,2014,6,0,0,22,0
"92307",999999999,2014-05-03,5,3,2014,6,0,0,23,0
"150",999999999,2014-05-30,5,30,2014,5,1,0,0,0
"4158",999999999,2014-05-30,5,30,2014,5,1,0,1,0
"8166",999999999,2014-05-30,5,30,2014,5,1,0,2,0
"12174",999999999,2014-05-30,5,30,2014,5,1,0,3,0
"16182",999999999,2014-05-30,5,30,2014,5,1,0,4,0
"20190",999999999,2014-05-30,5,30,2014,5,1,0,5,0
"24198",999999999,2014-05-30,5,30,2014,5,1,0,6,0
"64278",999999999,2014-05-30,5,30,2014,5,1,0,16,1
"68286",999999999,2014-05-30,5,30,2014,5,1,0,17,1
"72294",999999999,2014-05-30,5,30,2014,5,1,0,18,1
"76302",999999999,2014-05-30,5,30,2014,5,1,0,19,1
"80310",999999999,2014-05-30,5,30,2014,5,1,0,20,0
"84318",999999999,2014-05-30,5,30,2014,5,1,0,21,0
"88326",999999999,2014-05-30,5,30,2014,5,1,0,22,0
"92334",999999999,2014-05-30,5,30,2014,5,1,0,23,0
"151",999999999,2014-05-31,5,31,2014,6,0,0,0,0
"4159",999999999,2014-05-31,5,31,2014,6,0,0,1,0
"8167",999999999,2014-05-31,5,31,2014,6,0,0,2,0
"12175",999999999,2014-05-31,5,31,2014,6,0,0,3,0
"16183",999999999,2014-05-31,5,31,2014,6,0,0,4,0
"20191",999999999,2014-05-31,5,31,2014,6,0,0,5,0
"24199",999999999,2014-05-31,5,31,2014,6,0,0,6,0
"28207",999999999,2014-05-31,5,31,2014,6,0,0,7,1
"32215",999999999,2014-05-31,5,31,2014,6,0,0,8,1
"36223",999999999,2014-05-31,5,31,2014,6,0,0,9,1
"40231",999999999,2014-05-31,5,31,2014,6,0,0,10,1
"44239",999999999,2014-05-31,5,31,2014,6,0,0,11,1
"48247",999999999,2014-05-31,5,31,2014,6,0,0,12,1
"52255",999999999,2014-05-31,5,31,2014,6,0,0,13,1
"56263",999999999,2014-05-31,5,31,2014,6,0,0,14,1
"60271",999999999,2014-05-31,5,31,2014,6,0,0,15,1
"64279",999999999,2014-05-31,5,31,2014,6,0,0,16,1
"68287",999999999,2014-05-31,5,31,2014,6,0,0,17,1
"72295",999999999,2014-05-31,5,31,2014,6,0,0,18,1
"76303",999999999,2014-05-31,5,31,2014,6,0,0,19,1
"80311",999999999,2014-05-31,5,31,2014,6,0,0,20,0
"84319",999999999,2014-05-31,5,31,2014,6,0,0,21,0
"88327",999999999,2014-05-31,5,31,2014,6,0,0,22,0
"92335",999999999,2014-05-31,5,31,2014,6,0,0,23,0
"124",999999999,2014-05-04,5,4,2014,0,0,0,0,0
"4132",999999999,2014-05-04,5,4,2014,0,0,0,1,0
"8140",999999999,2014-05-04,5,4,2014,0,0,0,2,0
"12148",999999999,2014-05-04,5,4,2014,0,0,0,3,0
"16156",999999999,2014-05-04,5,4,2014,0,0,0,4,0
"20164",999999999,2014-05-04,5,4,2014,0,0,0,5,0
"24172",999999999,2014-05-04,5,4,2014,0,0,0,6,0
"28180",999999999,2014-05-04,5,4,2014,0,0,0,7,1
"32188",999999999,2014-05-04,5,4,2014,0,0,0,8,1
"36196",999999999,2014-05-04,5,4,2014,0,0,0,9,1
"40204",999999999,2014-05-04,5,4,2014,0,0,0,10,1
"44212",999999999,2014-05-04,5,4,2014,0,0,0,11,1
"48220",999999999,2014-05-04,5,4,2014,0,0,0,12,1
"52228",999999999,2014-05-04,5,4,2014,0,0,0,13,1
"56236",999999999,2014-05-04,5,4,2014,0,0,0,14,1
"60244",999999999,2014-05-04,5,4,2014,0,0,0,15,1
"64252",999999999,2014-05-04,5,4,2014,0,0,0,16,1
"68260",999999999,2014-05-04,5,4,2014,0,0,0,17,1
"72268",999999999,2014-05-04,5,4,2014,0,0,0,18,1
"76276",999999999,2014-05-04,5,4,2014,0,0,0,19,1
"80284",999999999,2014-05-04,5,4,2014,0,0,0,20,0
"84292",999999999,2014-05-04,5,4,2014,0,0,0,21,0
"88300",999999999,2014-05-04,5,4,2014,0,0,0,22,0
"92308",999999999,2014-05-04,5,4,2014,0,0,0,23,0
"125",999999999,2014-05-05,5,5,2014,1,1,0,0,0
"4133",999999999,2014-05-05,5,5,2014,1,1,0,1,0
"8141",999999999,2014-05-05,5,5,2014,1,1,0,2,0
"12149",999999999,2014-05-05,5,5,2014,1,1,0,3,0
"16157",999999999,2014-05-05,5,5,2014,1,1,0,4,0
"20165",999999999,2014-05-05,5,5,2014,1,1,0,5,0
"24173",999999999,2014-05-05,5,5,2014,1,1,0,6,0
"68261",999999999,2014-05-05,5,5,2014,1,1,0,17,1
"72269",999999999,2014-05-05,5,5,2014,1,1,0,18,1
"76277",999999999,2014-05-05,5,5,2014,1,1,0,19,1
"80285",999999999,2014-05-05,5,5,2014,1,1,0,20,0
"84293",999999999,2014-05-05,5,5,2014,1,1,0,21,0
"88301",999999999,2014-05-05,5,5,2014,1,1,0,22,0
"92309",999999999,2014-05-05,5,5,2014,1,1,0,23,0
"126",999999999,2014-05-06,5,6,2014,2,1,0,0,0
"4134",999999999,2014-05-06,5,6,2014,2,1,0,1,0
"8142",999999999,2014-05-06,5,6,2014,2,1,0,2,0
"12150",999999999,2014-05-06,5,6,2014,2,1,0,3,0
"16158",999999999,2014-05-06,5,6,2014,2,1,0,4,0
"20166",999999999,2014-05-06,5,6,2014,2,1,0,5,0
