"","Account","Date","month","day","year","Day of Week","Weekday","kWh","hour","Peakhour"
"4102",999999999,2014-04-04,4,4,2014,5,1,0,1,0
"8110",999999999,2014-04-04,4,4,2014,5,1,0,2,0
"12118",999999999,2014-04-04,4,4,2014,5,1,0,3,0
"16126",999999999,2014-04-04,4,4,2014,5,1,0,4,0
"20134",999999999,2014-04-04,4,4,2014,5,1,0,5,0
"24142",999999999,2014-04-04,4,4,2014,5,1,10.125,6,0
"28150",999999999,2014-04-04,4,4,2014,5,1,75.39,7,1
"32158",999999999,2014-04-04,4,4,2014,5,1,70.29,8,1
"36166",999999999,2014-04-04,4,4,2014,5,1,68.61,9,1
"40174",999999999,2014-04-04,4,4,2014,5,1,62.85,10,1
"44182",999999999,2014-04-04,4,4,2014,5,1,64.575,11,1
"48190",999999999,2014-04-04,4,4,2014,5,1,54.915,12,1
"52198",999999999,2014-04-04,4,4,2014,5,1,45.51,13,1
"56206",999999999,2014-04-04,4,4,2014,5,1,54.375,14,1
"60214",999999999,2014-04-04,4,4,2014,5,1,20.28,15,1
