"","Date","Hour","Temp"
"6552",2014-09-14,19,57.9
"6886",2014-09-14,20,57
"7217",2014-09-14,21,57
"7546",2014-09-14,22,57
"7874",2014-09-14,23,54
"257",2014-09-15,0,55.9
"590",2014-09-15,1,51.1
"922",2014-09-15,2,50
"1255",2014-09-15,3,48.9
"1586",2014-09-15,4,48
"1915",2014-09-15,5,48
"2247",2014-09-15,6,48.9
"2579",2014-09-15,7,52
"2909",2014-09-15,8,54
"3241",2014-09-15,9,57.9
"3570",2014-09-15,10,61
"3902",2014-09-15,11,61
"4229",2014-09-15,12,61
"4560",2014-09-15,13,63
"4892",2014-09-15,14,66.9
"5225",2014-09-15,15,64
"5557",2014-09-15,16,61
"5888",2014-09-15,17,60.1
"6219",2014-09-15,18,59
"6553",2014-09-15,19,57.9
"6887",2014-09-15,20,57
"7218",2014-09-15,21,57
"7547",2014-09-15,22,57.9
"7875",2014-09-15,23,55.9
"258",2014-09-16,0,60.1
"591",2014-09-16,1,57
"923",2014-09-16,2,57
"1256",2014-09-16,3,55.9
"1587",2014-09-16,4,55.9
"1916",2014-09-16,5,55.9
"2248",2014-09-16,6,55.9
"2580",2014-09-16,7,57
"2910",2014-09-16,8,57
"3242",2014-09-16,9,59
"3571",2014-09-16,10,62.1
"4230",2014-09-16,12,64
"4561",2014-09-16,13,64.9
"4893",2014-09-16,14,64.9
"5226",2014-09-16,15,64
"5558",2014-09-16,16,61
"5889",2014-09-16,17,61
"6220",2014-09-16,18,61
"6554",2014-09-16,19,61
"6888",2014-09-16,20,61
"7219",2014-09-16,21,60.1
"7548",2014-09-16,22,61
"7876",2014-09-16,23,61
"259",2014-09-17,0,59
"592",2014-09-17,1,59
"924",2014-09-17,2,57
"1257",2014-09-17,3,55.9
"1588",2014-09-17,4,55.9
"1917",2014-09-17,5,54
"2249",2014-09-17,6,55
"2581",2014-09-17,7,57.9
"2911",2014-09-17,8,60.1
"3243",2014-09-17,9,64
"3572",2014-09-17,10,64.9
"3903",2014-09-17,11,66.9
"4231",2014-09-17,12,68
"4562",2014-09-17,13,68
"4894",2014-09-17,14,66.9
"5227",2014-09-17,15,66
"5559",2014-09-17,16,66
"5890",2014-09-17,17,64
"6221",2014-09-17,18,63
"6555",2014-09-17,19,63
"6889",2014-09-17,20,61
"7220",2014-09-17,21,63
"7549",2014-09-17,22,60.1
"7877",2014-09-17,23,57.9
"260",2014-09-18,0,55
"593",2014-09-18,1,57
"925",2014-09-18,2,57
"1258",2014-09-18,3,55.9
"1589",2014-09-18,4,55.9
"1918",2014-09-18,5,55.9
"2250",2014-09-18,6,57
"2582",2014-09-18,7,57.9
"2912",2014-09-18,8,62.1
"3244",2014-09-18,9,66.9
"3573",2014-09-18,10,68
"3904",2014-09-18,11,72
"4232",2014-09-18,12,73
"4563",2014-09-18,13,72
"4895",2014-09-18,14,73
"5228",2014-09-18,15,71.1
"5560",2014-09-18,16,69.1
"5891",2014-09-18,17,66.9
"6222",2014-09-18,18,66
"6556",2014-09-18,19,68
"6890",2014-09-18,20,64.9
"7221",2014-09-18,21,61
"7550",2014-09-18,22,59
"7878",2014-09-18,23,57
"261",2014-09-19,0,48.9
"594",2014-09-19,1,53.1
"926",2014-09-19,2,51.1
"1259",2014-09-19,3,50
"1590",2014-09-19,4,48.9
"1919",2014-09-19,5,48
"2251",2014-09-19,6,46.9
"2583",2014-09-19,7,48
"2913",2014-09-19,8,51.1
"3245",2014-09-19,9,53.1
"3574",2014-09-19,10,54
"3905",2014-09-19,11,55.9
"4233",2014-09-19,12,55
"4564",2014-09-19,13,55.9
"4896",2014-09-19,14,55
"5229",2014-09-19,15,54
"5561",2014-09-19,16,54
"5892",2014-09-19,17,53.1
"6223",2014-09-19,18,51.1
"6557",2014-09-19,19,51.1
"6891",2014-09-19,20,51.1
"7222",2014-09-19,21,51.1
"7551",2014-09-19,22,51.1
"7879",2014-09-19,23,50
"262",2014-09-20,0,63
"595",2014-09-20,1,48.9
"927",2014-09-20,2,48
"1260",2014-09-20,3,48
"1591",2014-09-20,4,48
"1920",2014-09-20,5,46.9
"2252",2014-09-20,6,48.9
"2584",2014-09-20,7,54
"2914",2014-09-20,8,57
"3246",2014-09-20,9,61
"3575",2014-09-20,10,64.9
"3906",2014-09-20,11,68
"4234",2014-09-20,12,71.1
"4565",2014-09-20,13,71.1
"4897",2014-09-20,14,70
"5230",2014-09-20,15,71.1
"5562",2014-09-20,16,69.1
"5893",2014-09-20,17,68
"6224",2014-09-20,18,66.9
"6558",2014-09-20,19,66
"6892",2014-09-20,20,64
"7223",2014-09-20,21,63
"7552",2014-09-20,22,62.1
"7880",2014-09-20,23,62.1
"263",2014-09-21,0,69.625
"596",2014-09-21,1,63
"928",2014-09-21,2,63
"1261",2014-09-21,3,63
"1592",2014-09-21,4,64
"1921",2014-09-21,5,64
"2253",2014-09-21,6,64.9
"2585",2014-09-21,7,69.1
"2915",2014-09-21,8,72
"3247",2014-09-21,9,75
"3576",2014-09-21,10,79
"3907",2014-09-21,11,80.1
"4235",2014-09-21,12,81
"4566",2014-09-21,13,79
"4898",2014-09-21,14,78.1
"5231",2014-09-21,15,71.1
"5563",2014-09-21,16,70
"5894",2014-09-21,17,68
"6225",2014-09-21,18,68
"6559",2014-09-21,19,66.9
"6893",2014-09-21,20,67.825
"7224",2014-09-21,21,70
"7553",2014-09-21,22,69.9
"7881",2014-09-21,23,70.8
"264",2014-09-22,0,53.1
"597",2014-09-22,1,69.45
"929",2014-09-22,2,69.45
"1262",2014-09-22,3,69.1
"1593",2014-09-22,4,68
"1922",2014-09-22,5,66.9
"2254",2014-09-22,6,64.9
"2586",2014-09-22,7,66
"2916",2014-09-22,8,68
"3248",2014-09-22,9,70
"3577",2014-09-22,10,71.1
"3908",2014-09-22,11,72
"4236",2014-09-22,12,73
"4567",2014-09-22,13,72
"4899",2014-09-22,14,72
"5232",2014-09-22,15,70
"5564",2014-09-22,16,68
"5895",2014-09-22,17,66
"6226",2014-09-22,18,64
"6560",2014-09-22,19,61
"6894",2014-09-22,20,57.9
"7225",2014-09-22,21,55.9
"7554",2014-09-22,22,55
"7882",2014-09-22,23,54
"265",2014-09-23,0,61
"598",2014-09-23,1,53.1
"930",2014-09-23,2,52
"1263",2014-09-23,3,51.1
"1594",2014-09-23,4,50
"1923",2014-09-23,5,51.1
"2255",2014-09-23,6,52
"2587",2014-09-23,7,53.1
"2917",2014-09-23,8,55
"3249",2014-09-23,9,57.9
"3578",2014-09-23,10,60.1
"3909",2014-09-23,11,63
"4237",2014-09-23,12,66.9
"4568",2014-09-23,13,68
"4900",2014-09-23,14,69.1
"5233",2014-09-23,15,71.1
"5565",2014-09-23,16,71.1
"5896",2014-09-23,17,69.1
"6227",2014-09-23,18,66.9
"6561",2014-09-23,19,66
"6895",2014-09-23,20,64.9
"7226",2014-09-23,21,63
"7555",2014-09-23,22,62.1
"7883",2014-09-23,23,62.1
"266",2014-09-24,0,57
"599",2014-09-24,1,57.9
"931",2014-09-24,2,57
"1264",2014-09-24,3,55.9
"1595",2014-09-24,4,55.9
"1924",2014-09-24,5,55
"2256",2014-09-24,6,54
"2588",2014-09-24,7,57.9
"2918",2014-09-24,8,61
"3250",2014-09-24,9,63
"3579",2014-09-24,10,64
"3910",2014-09-24,11,64
"4238",2014-09-24,12,64.9
"4569",2014-09-24,13,64
"4901",2014-09-24,14,64
"5234",2014-09-24,15,63
"5566",2014-09-24,16,62.1
"5897",2014-09-24,17,61
"6228",2014-09-24,18,60.1
"6562",2014-09-24,19,59
"6896",2014-09-24,20,59
"7227",2014-09-24,21,59
"7556",2014-09-24,22,57.9
"7884",2014-09-24,23,57
"267",2014-09-25,0,57
"600",2014-09-25,1,57
"932",2014-09-25,2,57
"1265",2014-09-25,3,57
"1596",2014-09-25,4,57
"1925",2014-09-25,5,55
"2257",2014-09-25,6,54
"2589",2014-09-25,7,54
"2919",2014-09-25,8,57
"3251",2014-09-25,9,59
"3580",2014-09-25,10,60.1
"3911",2014-09-25,11,60.1
"4239",2014-09-25,12,61
"4570",2014-09-25,13,61
"4902",2014-09-25,14,61
"5235",2014-09-25,15,61
"5567",2014-09-25,16,60.9
"5898",2014-09-25,17,60.1
"6229",2014-09-25,18,60.1
"6563",2014-09-25,19,60.1
"6897",2014-09-25,20,59
"7228",2014-09-25,21,58.1
"7557",2014-09-25,22,57.9
"7885",2014-09-25,23,57.9
"268",2014-09-26,0,62.1
"601",2014-09-26,1,57
"933",2014-09-26,2,57
"1266",2014-09-26,3,55.9
"1597",2014-09-26,4,55.9
"1926",2014-09-26,5,55.9
"2258",2014-09-26,6,55
"2590",2014-09-26,7,57
"2920",2014-09-26,8,59
"3252",2014-09-26,9,62.1
"3581",2014-09-26,10,66
"3912",2014-09-26,11,66.9
"4240",2014-09-26,12,68
"4571",2014-09-26,13,66.9
"4903",2014-09-26,14,66.9
"5236",2014-09-26,15,66
"5568",2014-09-26,16,64.9
"5899",2014-09-26,17,64
"6230",2014-09-26,18,63
"6564",2014-09-26,19,63
"6898",2014-09-26,20,64
"7229",2014-09-26,21,64
"7558",2014-09-26,22,64
"7886",2014-09-26,23,62.1
"269",2014-09-27,0,64
"602",2014-09-27,1,61
"934",2014-09-27,2,60.1
"1267",2014-09-27,3,61
"1598",2014-09-27,4,61
"1927",2014-09-27,5,61
"2259",2014-09-27,6,61
"2591",2014-09-27,7,64
"2921",2014-09-27,8,68
"3253",2014-09-27,9,72
"3582",2014-09-27,10,75
"3913",2014-09-27,11,79
"4241",2014-09-27,12,80.1
"4572",2014-09-27,13,79
"4904",2014-09-27,14,80.1
"5237",2014-09-27,15,79
"5569",2014-09-27,16,77
"5900",2014-09-27,17,73.9
"6231",2014-09-27,18,72
"6565",2014-09-27,19,71.1
"6899",2014-09-27,20,70
"7230",2014-09-27,21,68
"7559",2014-09-27,22,66.9
"7887",2014-09-27,23,64.9
"270",2014-09-28,0,68
"603",2014-09-28,1,63
"935",2014-09-28,2,62.1
"1268",2014-09-28,3,61
"1599",2014-09-28,4,61
"1928",2014-09-28,5,60.1
"2260",2014-09-28,6,60.1
"2592",2014-09-28,7,64
"2922",2014-09-28,8,66.9
"3254",2014-09-28,9,72
"3583",2014-09-28,10,77
"3914",2014-09-28,11,77
"4242",2014-09-28,12,81
"4573",2014-09-28,13,86
"4905",2014-09-28,14,86
"5238",2014-09-28,15,82
"5570",2014-09-28,16,78.1
"5901",2014-09-28,17,82.9
"6232",2014-09-28,18,82
"6566",2014-09-28,19,79
"6900",2014-09-28,20,75
"7231",2014-09-28,21,73
"7560",2014-09-28,22,72
"7888",2014-09-28,23,69.1
"271",2014-09-29,0,57.1333333333333
"604",2014-09-29,1,68
"936",2014-09-29,2,66.9
"1269",2014-09-29,3,66
"1600",2014-09-29,4,66.9
"1929",2014-09-29,5,68
"2261",2014-09-29,6,66.9
"2923",2014-09-29,8,69.1
"3255",2014-09-29,9,70
"3584",2014-09-29,10,71.1
"3915",2014-09-29,11,72
"4243",2014-09-29,12,73
"4574",2014-09-29,13,72
"4906",2014-09-29,14,70
"5239",2014-09-29,15,66.9
"5571",2014-09-29,16,64
"5902",2014-09-29,17,63.0333333333333
"6233",2014-09-29,18,60.9
"6567",2014-09-29,19,60.1
"6901",2014-09-29,20,59
"7232",2014-09-29,21,57.9
"7561",2014-09-29,22,57.9
"7889",2014-09-29,23,57
"272",2014-09-30,0,57
"605",2014-09-30,1,57
"937",2014-09-30,2,57.1
"1270",2014-09-30,3,57
"1601",2014-09-30,4,57
"1930",2014-09-30,5,55.9
"2262",2014-09-30,6,55.9
"2593",2014-09-30,7,55.9
"2924",2014-09-30,8,55.9
"3256",2014-09-30,9,55.9
"3585",2014-09-30,10,55.9
"3916",2014-09-30,11,55.9
"4244",2014-09-30,12,57
"4575",2014-09-30,13,57
"4907",2014-09-30,14,57
"5240",2014-09-30,15,55.65
"5572",2014-09-30,16,55.9
"5903",2014-09-30,17,55.9
"6234",2014-09-30,18,55.9
"6568",2014-09-30,19,55.9
"6902",2014-09-30,20,57.1
"7233",2014-09-30,21,57.9
"7562",2014-09-30,22,57
"7890",2014-09-30,23,57
"273",2014-10-01,0,55.9
"606",2014-10-01,1,57
"938",2014-10-01,2,57
"1271",2014-10-01,3,57
"1602",2014-10-01,4,57.2
"1931",2014-10-01,5,57
"2263",2014-10-01,6,57
"2594",2014-10-01,7,57
"2925",2014-10-01,8,57
"3257",2014-10-01,9,57.1
"3586",2014-10-01,10,55.9
"3917",2014-10-01,11,57
"4245",2014-10-01,12,57
"4576",2014-10-01,13,55.5666666666667
"4908",2014-10-01,14,55.525
"5241",2014-10-01,15,57.1
"5573",2014-10-01,16,55.9
"5904",2014-10-01,17,55.65
"6235",2014-10-01,18,57
"6569",2014-10-01,19,57
"6903",2014-10-01,20,57.1
"7234",2014-10-01,21,57
"7563",2014-10-01,22,55.5666666666667
"7891",2014-10-01,23,55.9
"274",2014-10-02,0,51.1
"607",2014-10-02,1,55.65
"939",2014-10-02,2,55.9
"1272",2014-10-02,3,55.2
"1603",2014-10-02,4,55
"1932",2014-10-02,5,55.2
"2264",2014-10-02,6,55
"2595",2014-10-02,7,55
"2926",2014-10-02,8,55
"3258",2014-10-02,9,54
"3587",2014-10-02,10,54
"3918",2014-10-02,11,53.7333333333333
"4246",2014-10-02,12,55.2
"4577",2014-10-02,13,54.3333333333333
"4909",2014-10-02,14,54.7
"5242",2014-10-02,15,53.8
"5574",2014-10-02,16,54
"5905",2014-10-02,17,54
"6236",2014-10-02,18,51.9
"6570",2014-10-02,19,52
"6904",2014-10-02,20,52
"7235",2014-10-02,21,51.1
"7564",2014-10-02,22,52
"7892",2014-10-02,23,51.1
"275",2014-10-03,0,53.475
"608",2014-10-03,1,50
"940",2014-10-03,2,50
"1273",2014-10-03,3,48.9
"1604",2014-10-03,4,48.9
"1933",2014-10-03,5,48
"2265",2014-10-03,6,48
"2596",2014-10-03,7,48.9
"2927",2014-10-03,8,49.55
"3259",2014-10-03,9,52
"3588",2014-10-03,10,53.1
"4247",2014-10-03,12,54.7
"4578",2014-10-03,13,54
"5243",2014-10-03,15,55
"5575",2014-10-03,16,55
"5906",2014-10-03,17,54
"6237",2014-10-03,18,53.35
"6571",2014-10-03,19,53.35
"6905",2014-10-03,20,53.1
"7236",2014-10-03,21,53.5
"7565",2014-10-03,22,53.4333333333333
"7893",2014-10-03,23,53.4333333333333
"276",2014-10-04,0,61.8
"609",2014-10-04,1,53.4333333333333
"941",2014-10-04,2,53.35
"1274",2014-10-04,3,53.4333333333333
"1605",2014-10-04,4,53.1
"1934",2014-10-04,5,53.35
"2266",2014-10-04,6,53.5
"2597",2014-10-04,7,54
"2928",2014-10-04,8,54
"3260",2014-10-04,9,55.65
"3589",2014-10-04,10,57.55
"3919",2014-10-04,11,57.55
"4248",2014-10-04,12,58.1
"4579",2014-10-04,13,57.8
"4910",2014-10-04,14,57.4333333333333
"5244",2014-10-04,15,57.9
"5576",2014-10-04,16,58.1
"5907",2014-10-04,17,57.9
"6238",2014-10-04,18,59
"6572",2014-10-04,19,59
"6906",2014-10-04,20,59.55
"7237",2014-10-04,21,60.8666666666667
"7566",2014-10-04,22,62.025
"7894",2014-10-04,23,62.4333333333333
"277",2014-10-05,0,50
"610",2014-10-05,1,57
"942",2014-10-05,2,55
"1275",2014-10-05,3,53.1
"1606",2014-10-05,4,51.1
"1935",2014-10-05,5,50
"2267",2014-10-05,6,48.9
"2598",2014-10-05,7,48.9
"2929",2014-10-05,8,51.1
"3261",2014-10-05,9,53.1
"3590",2014-10-05,10,55.9
"3920",2014-10-05,11,57
"4249",2014-10-05,12,59
"4580",2014-10-05,13,59
"4911",2014-10-05,14,60.1
"5245",2014-10-05,15,60.1
"5577",2014-10-05,16,59
"5908",2014-10-05,17,57
"6239",2014-10-05,18,55.9
"6573",2014-10-05,19,54
"6907",2014-10-05,20,53.1
"7238",2014-10-05,21,52
"7567",2014-10-05,22,53.1
"7895",2014-10-05,23,51.1
"278",2014-10-06,0,55.9
"611",2014-10-06,1,48.9
"943",2014-10-06,2,48
"1276",2014-10-06,3,46
"1607",2014-10-06,4,46.9
"1936",2014-10-06,5,44.1
"2268",2014-10-06,6,44.1
"2599",2014-10-06,7,48
"2930",2014-10-06,8,51.1
"3262",2014-10-06,9,53.1
"3591",2014-10-06,10,57
"3921",2014-10-06,11,60.1
"4250",2014-10-06,12,62.1
"4581",2014-10-06,13,66
"4912",2014-10-06,14,66
"5246",2014-10-06,15,66
"5578",2014-10-06,16,64
"5909",2014-10-06,17,62.1
"6240",2014-10-06,18,60.1
"6574",2014-10-06,19,59
"6908",2014-10-06,20,57
"7239",2014-10-06,21,55.9
"7568",2014-10-06,22,55.9
"7896",2014-10-06,23,55.9
"279",2014-10-07,0,64.65
"612",2014-10-07,1,55.9
"944",2014-10-07,2,55
"1277",2014-10-07,3,55
"1608",2014-10-07,4,57.9
"1937",2014-10-07,5,60.1
"2269",2014-10-07,6,60.1
"2600",2014-10-07,7,61
"2931",2014-10-07,8,64
"3263",2014-10-07,9,66.9
"3592",2014-10-07,10,66.9
"3922",2014-10-07,11,68
"4251",2014-10-07,12,69.1
"4582",2014-10-07,13,72
"4913",2014-10-07,14,72
"5247",2014-10-07,15,71.1
"5579",2014-10-07,16,69.1
"5910",2014-10-07,17,68
"6241",2014-10-07,18,66.9
"6575",2014-10-07,19,66
"6909",2014-10-07,20,64.9
"7240",2014-10-07,21,64
"7897",2014-10-07,23,64.2
"280",2014-10-08,0,57.9
"613",2014-10-08,1,64.9
"945",2014-10-08,2,64.2
"1278",2014-10-08,3,66
"1609",2014-10-08,4,66
"1938",2014-10-08,5,66.55
"2270",2014-10-08,6,64
"2601",2014-10-08,7,64.9
"2932",2014-10-08,8,66
"3264",2014-10-08,9,66.55
"3593",2014-10-08,10,70
"3923",2014-10-08,11,71.1
"4252",2014-10-08,12,70
"4583",2014-10-08,13,72
"4914",2014-10-08,14,70
"5248",2014-10-08,15,72
"5580",2014-10-08,16,70
"5911",2014-10-08,17,69.1
"6242",2014-10-08,18,68
"6576",2014-10-08,19,66
"6910",2014-10-08,20,62.1
"7241",2014-10-08,21,62.1
"7569",2014-10-08,22,60.1
"7898",2014-10-08,23,59
"281",2014-10-09,0,57
"614",2014-10-09,1,57
"946",2014-10-09,2,55
"1279",2014-10-09,3,54
"1610",2014-10-09,4,53.1
"1939",2014-10-09,5,51.1
"2271",2014-10-09,6,50
"2602",2014-10-09,7,52
"2933",2014-10-09,8,55.9
"3265",2014-10-09,9,59
"3594",2014-10-09,10,61
"3924",2014-10-09,11,61
"4253",2014-10-09,12,62.1
"4584",2014-10-09,13,63
"4915",2014-10-09,14,64
"5249",2014-10-09,15,64.9
"5581",2014-10-09,16,64.9
"5912",2014-10-09,17,63
"6243",2014-10-09,18,61
"6577",2014-10-09,19,59
"6911",2014-10-09,20,59
"7242",2014-10-09,21,59
"7570",2014-10-09,22,57
"7899",2014-10-09,23,57
"282",2014-10-10,0,54
"615",2014-10-10,1,55
"947",2014-10-10,2,55
"1280",2014-10-10,3,53.1
"1611",2014-10-10,4,53.1
"1940",2014-10-10,5,52
"2272",2014-10-10,6,51.1
"2603",2014-10-10,7,52
"2934",2014-10-10,8,54
"3266",2014-10-10,9,55.9
"3595",2014-10-10,10,57.9
"3925",2014-10-10,11,60.1
"4254",2014-10-10,12,62.1
"4585",2014-10-10,13,61
"4916",2014-10-10,14,63
"5250",2014-10-10,15,63
"5582",2014-10-10,16,61
"5913",2014-10-10,17,60.1
"6244",2014-10-10,18,57.9
"6578",2014-10-10,19,57
"6912",2014-10-10,20,55.9
"7243",2014-10-10,21,55.9
"7571",2014-10-10,22,55.9
"7900",2014-10-10,23,55
"283",2014-10-11,0,46.9
"616",2014-10-11,1,52
"948",2014-10-11,2,52
"1281",2014-10-11,3,52
"1612",2014-10-11,4,51.1
"1941",2014-10-11,5,51.1
"2273",2014-10-11,6,51.1
"2604",2014-10-11,7,51.1
"2935",2014-10-11,8,50
"3267",2014-10-11,9,48.9
"3596",2014-10-11,10,48
"3926",2014-10-11,11,48.9
"4255",2014-10-11,12,48.9
"4586",2014-10-11,13,48.9
"4917",2014-10-11,14,51.1
"5251",2014-10-11,15,51.1
"5583",2014-10-11,16,51.1
"5914",2014-10-11,17,50
"6245",2014-10-11,18,50
"6579",2014-10-11,19,48.9
"6913",2014-10-11,20,48.9
"7244",2014-10-11,21,48.9
"7572",2014-10-11,22,48
"7901",2014-10-11,23,48
"284",2014-10-12,0,48.9
"617",2014-10-12,1,46.9
"949",2014-10-12,2,46
"1282",2014-10-12,3,46
"1613",2014-10-12,4,46
"1942",2014-10-12,5,46
"2274",2014-10-12,6,45
"2605",2014-10-12,7,46
"2936",2014-10-12,8,50
"3268",2014-10-12,9,53.1
"3597",2014-10-12,10,55
"3927",2014-10-12,11,57.9
"4256",2014-10-12,12,57.9
"4587",2014-10-12,13,57.9
"4918",2014-10-12,14,57
"5252",2014-10-12,15,57
"5584",2014-10-12,16,55.9
"5915",2014-10-12,17,55
"6246",2014-10-12,18,53.1
"6580",2014-10-12,19,52
"6914",2014-10-12,20,52
"7245",2014-10-12,21,50
"7573",2014-10-12,22,50
"7902",2014-10-12,23,50
"285",2014-10-13,0,57.9
"618",2014-10-13,1,48
"950",2014-10-13,2,46.9
"1283",2014-10-13,3,46
"1614",2014-10-13,4,48
"1943",2014-10-13,5,46.9
"2275",2014-10-13,6,48
"2606",2014-10-13,7,48.9
"2937",2014-10-13,8,51.1
"3269",2014-10-13,9,53.1
"3598",2014-10-13,10,55
"3928",2014-10-13,11,57
"4257",2014-10-13,12,60.1
"4588",2014-10-13,13,62.1
"4919",2014-10-13,14,62.1
"5253",2014-10-13,15,63
"5585",2014-10-13,16,62.1
"5916",2014-10-13,17,62.1
"6247",2014-10-13,18,61
"6581",2014-10-13,19,61
"6915",2014-10-13,20,61
"7246",2014-10-13,21,60.1
"7574",2014-10-13,22,61
"7903",2014-10-13,23,60.1
"286",2014-10-14,0,63
"619",2014-10-14,1,61
"951",2014-10-14,2,60.9
"1284",2014-10-14,3,60.1
"1615",2014-10-14,4,62.1
"1944",2014-10-14,5,62.1
"2276",2014-10-14,6,62.8
"2607",2014-10-14,7,63
"2938",2014-10-14,8,64.65
"3270",2014-10-14,9,69.1
"3599",2014-10-14,10,72
"3929",2014-10-14,11,74.2
"4258",2014-10-14,12,75.9
"4589",2014-10-14,13,77
"4920",2014-10-14,14,75.9
"5254",2014-10-14,15,75
"5586",2014-10-14,16,72
"5917",2014-10-14,17,71.1
"6248",2014-10-14,18,68
"6582",2014-10-14,19,66.9
"6916",2014-10-14,20,66
"7247",2014-10-14,21,64.9
"7575",2014-10-14,22,64
"7904",2014-10-14,23,63
"287",2014-10-15,0,66.9
"620",2014-10-15,1,62.1
"952",2014-10-15,2,62.1
"1285",2014-10-15,3,62.1
"1616",2014-10-15,4,62.1
"1945",2014-10-15,5,62.1
"2277",2014-10-15,6,63
"2608",2014-10-15,7,63
"2939",2014-10-15,8,64.9
"3271",2014-10-15,9,68
"3600",2014-10-15,10,75.9
"3930",2014-10-15,11,78.1
"4259",2014-10-15,12,79
"4590",2014-10-15,13,81
"4921",2014-10-15,14,77
"5255",2014-10-15,15,75.9
"5587",2014-10-15,16,75.9
"5918",2014-10-15,17,73
"6249",2014-10-15,18,68
"6583",2014-10-15,19,69.1
"6917",2014-10-15,20,66.9
"7248",2014-10-15,21,66.9
"7576",2014-10-15,22,66.9
"7905",2014-10-15,23,66
"288",2014-10-16,0,61
"621",2014-10-16,1,66.55
"953",2014-10-16,2,67.1
"1286",2014-10-16,3,68
"1617",2014-10-16,4,66
"1946",2014-10-16,5,66.55
"2278",2014-10-16,6,63.7
"2609",2014-10-16,7,64.65
"2940",2014-10-16,8,64.2
"3272",2014-10-16,9,63
"3601",2014-10-16,10,69.1
"3931",2014-10-16,11,68
"4260",2014-10-16,12,67.1666666666667
"4591",2014-10-16,13,66.55
"4922",2014-10-16,14,69.1
"5256",2014-10-16,15,69.2
"5588",2014-10-16,16,65.65
"5919",2014-10-16,17,65.4666666666667
"6250",2014-10-16,18,63
"6584",2014-10-16,19,62.8
"6918",2014-10-16,20,64.05
"7249",2014-10-16,21,63
"7577",2014-10-16,22,61.7
"7906",2014-10-16,23,61
"289",2014-10-17,0,59
"622",2014-10-17,1,60.45
"954",2014-10-17,2,60.45
"1287",2014-10-17,3,60.1
"1618",2014-10-17,4,58.7666666666667
"1947",2014-10-17,5,58.45
"2279",2014-10-17,6,57.4333333333333
"2610",2014-10-17,7,59
"2941",2014-10-17,8,62.1
"3273",2014-10-17,9,63
"3602",2014-10-17,10,64.9
"4261",2014-10-17,12,71.1
"4592",2014-10-17,13,69.1
"4923",2014-10-17,14,70
"5589",2014-10-17,16,69.1
"5920",2014-10-17,17,66
"6251",2014-10-17,18,63
"6585",2014-10-17,19,62.1
"6919",2014-10-17,20,61
"7250",2014-10-17,21,60.1
"7578",2014-10-17,22,59
"7907",2014-10-17,23,57.9
"290",2014-10-18,0,55.9
"623",2014-10-18,1,59
"955",2014-10-18,2,57
"1288",2014-10-18,3,57
"1619",2014-10-18,4,57
"1948",2014-10-18,5,57
"2280",2014-10-18,6,57.9
"2611",2014-10-18,7,58.4
"2942",2014-10-18,8,60.9
"3274",2014-10-18,9,63.0666666666667
"3603",2014-10-18,10,66.9
"3932",2014-10-18,11,69.1
"4262",2014-10-18,12,69.1
"4593",2014-10-18,13,68
"4924",2014-10-18,14,68
"5257",2014-10-18,15,64.9
"5590",2014-10-18,16,64.9
"5921",2014-10-18,17,64.9
"6252",2014-10-18,18,62.1
"6586",2014-10-18,19,61
"6920",2014-10-18,20,59
"7251",2014-10-18,21,59
"7579",2014-10-18,22,57
"7908",2014-10-18,23,57
"291",2014-10-19,0,43
"624",2014-10-19,1,55
"956",2014-10-19,2,55
"1289",2014-10-19,3,54
"1620",2014-10-19,4,53.1
"1949",2014-10-19,5,52
"2281",2014-10-19,6,51.1
"2612",2014-10-19,7,50
"2943",2014-10-19,8,48.9
"3275",2014-10-19,9,50
"3604",2014-10-19,10,52
"3933",2014-10-19,11,53.1
"4263",2014-10-19,12,54
"4594",2014-10-19,13,54
"4925",2014-10-19,14,52
"5258",2014-10-19,15,52
"5591",2014-10-19,16,51.1
"5922",2014-10-19,17,48.9
"6253",2014-10-19,18,48
"6587",2014-10-19,19,46.9
"6921",2014-10-19,20,46.9
"7252",2014-10-19,21,45
"7580",2014-10-19,22,45
"7909",2014-10-19,23,44.1
"292",2014-10-20,0,50
"625",2014-10-20,1,41
"957",2014-10-20,2,41
"1290",2014-10-20,3,39.9
"1621",2014-10-20,4,39.9
"1950",2014-10-20,5,39.9
"2282",2014-10-20,6,39.9
"2613",2014-10-20,7,39
"2944",2014-10-20,8,42.1
"3276",2014-10-20,9,46
"3605",2014-10-20,10,48.9
"3934",2014-10-20,11,51.1
"4264",2014-10-20,12,54
"4595",2014-10-20,13,55
"4926",2014-10-20,14,57
"5259",2014-10-20,15,55.9
"5592",2014-10-20,16,55
"5923",2014-10-20,17,55
"6254",2014-10-20,18,54
"6588",2014-10-20,19,53.1
"6922",2014-10-20,20,51.1
"7253",2014-10-20,21,51.1
"7581",2014-10-20,22,51.1
"7910",2014-10-20,23,51.1
"293",2014-10-21,0,53.1
"626",2014-10-21,1,48.9
"958",2014-10-21,2,50
"1291",2014-10-21,3,50
"1622",2014-10-21,4,51.1
"1951",2014-10-21,5,52
"2283",2014-10-21,6,53.1
"2614",2014-10-21,7,55.9
"2945",2014-10-21,8,57
"3277",2014-10-21,9,57.9
"3606",2014-10-21,10,59
"3935",2014-10-21,11,60.1
"4265",2014-10-21,12,62.1
"4596",2014-10-21,13,59
"4927",2014-10-21,14,59
