"","Account","Date","kWh","month","day","year","hour","DayOfWeek","Weekday","PeakHour","Temperature"
"8314",999999999,"9/8/2014",102.869999,9,8,2014,20,1,1,0,63
"8315",999999999,"9/8/2014",84.51,9,8,2014,21,1,1,0,63
"8316",999999999,"9/8/2014",79.17,9,8,2014,22,1,1,0,63
"8317",999999999,"9/8/2014",71.445,9,8,2014,23,1,1,0,63
"8319",999999999,"9/8/2014",67.035,9,8,2014,3,1,1,0,62.1
"8320",999999999,"9/8/2014",143.639997,9,8,2014,4,1,1,0,60.1
"8321",999999999,"9/8/2014",149.669997,9,8,2014,5,1,1,0,60.1
"8326",999999999,"9/9/2014",78.6,9,9,2014,0,2,1,0,63
"8327",999999999,"9/9/2014",78.675,9,9,2014,1,2,1,0,62.1
"8333",999999999,"9/9/2014",229.964997,9,9,2014,15,2,1,1,66
"8334",999999999,"9/9/2014",145.814997,9,9,2014,16,2,1,1,64.4
"8335",999999999,"9/9/2014",135.164999,9,9,2014,17,2,1,1,64.9
"8336",999999999,"9/9/2014",127.169998,9,9,2014,18,2,1,1,64
"8337",999999999,"9/9/2014",115.994996,9,9,2014,19,2,1,1,63
"8338",999999999,"9/9/2014",78.12,9,9,2014,2,2,1,0,62.1
"8339",999999999,"9/9/2014",108.344999,9,9,2014,20,2,1,0,64.2
"8340",999999999,"9/9/2014",99.42,9,9,2014,21,2,1,0,63
"8341",999999999,"9/9/2014",80.805,9,9,2014,22,2,1,0,63
"8342",999999999,"9/9/2014",73.095,9,9,2014,23,2,1,0,63
"8344",999999999,"9/9/2014",78.735,9,9,2014,3,2,1,0,62.1
"8345",999999999,"9/9/2014",156.119999,9,9,2014,4,2,1,0,62.1
"18",999999999,"1/1/2014",6.135,1,1,2014,24,3,1,0,37.8210889395156
"793",999999999,"10/1/2014",5.97,10,1,2014,24,3,1,0,58.7091112823275
"818",999999999,"10/10/2014",5.925,10,10,2014,24,5,1,0,57.8079395108866
"843",999999999,"10/11/2014",6.105,10,11,2014,24,6,0,0,62.8368190485022
"868",999999999,"10/12/2014",5.88,10,12,2014,24,0,0,0,65.5141145530822
"893",999999999,"10/13/2014",5.91,10,13,2014,24,1,1,0,59.6026356092601
"918",999999999,"10/14/2014",6.255,10,14,2014,24,2,1,0,59.1788157793184
"943",999999999,"10/15/2014",6.39,10,15,2014,24,3,1,0,58.7397010603604
"968",999999999,"10/16/2014",6.03,10,16,2014,24,4,1,0,58.2645341030064
"979",999999999,"10/17/2014",246.464996,10,17,2014,11,5,1,1,70.6214383269225
"983",999999999,"10/17/2014",192.119995,10,17,2014,15,5,1,1,67.7674357919428
"993",999999999,"10/17/2014",5.49,10,17,2014,24,5,1,0,57.7762572407811
"1018",999999999,"10/18/2014",6.255,10,18,2014,24,6,0,0,62.8477439692282
"1043",999999999,"10/19/2014",5.325,10,19,2014,24,0,0,0,65.4736923463959
"1068",999999999,"10/2/2014",6.15,10,2,2014,24,4,1,0,58.2732740395872
"1093",999999999,"10/20/2014",5.835,10,20,2014,24,1,1,0,59.5971731488971
"1116",999999999,"10/21/2014",83.13,10,21,2014,22,2,1,0,64.2257894929629
"1118",999999999,"10/21/2014",6.06,10,21,2014,24,2,1,0,59.1646133823746
"1143",999999999,"10/22/2014",5.61,10,22,2014,24,3,1,0,58.682891472585
"1168",999999999,"10/23/2014",5.88,10,23,2014,24,4,1,0,58.2536091822803
"1193",999999999,"10/24/2014",5.685,10,24,2014,24,5,1,0,57.790459637725
"1218",999999999,"10/25/2014",5.67,10,25,2014,24,6,0,0,62.8051367783967
"1222",999999999,"10/25/2014",68.955,10,25,2014,6,6,0,1,61.3285366676921
"1243",999999999,"10/26/2014",6.315,10,26,2014,24,0,0,0,65.5457968231877
"1268",999999999,"10/27/2014",6.315,10,27,2014,24,1,1,0,59.6321328952204
"1292",999999999,"10/28/2014",63.585,10,28,2014,23,2,1,0,63.0782964015845
"1293",999999999,"10/28/2014",5.535,10,28,2014,24,2,1,0,59.1263761598335
"1318",999999999,"10/29/2014",6.78,10,29,2014,24,3,1,0,58.768105854248
"1329",999999999,"10/3/2014",246.494996,10,3,2014,11,5,1,1,70.6236233110677
"1332",999999999,"10/3/2014",232.034993,10,3,2014,14,5,1,1,70.3985329722508
"1343",999999999,"10/3/2014",5.37,10,3,2014,24,5,1,0,57.7675173042003
"1368",999999999,"10/30/2014",6,10,30,2014,24,4,1,0,58.2623491188612
"1393",999999999,"10/31/2014",5.49,10,31,2014,24,5,1,0,57.7762572407811
"1418",999999999,"10/4/2014",5.475,10,4,2014,24,6,0,0,62.7909343814528
"1443",999999999,"10/5/2014",6.375,10,5,2014,24,0,0,0,65.5501667914781
"1468",999999999,"10/6/2014",7.215,10,6,2014,24,1,1,0,59.6976824195766
"1491",999999999,"10/7/2014",78.87,10,7,2014,22,2,1,0,63.9155217443436
"1493",999999999,"10/7/2014",6.21,10,7,2014,24,2,1,0,59.1755383031006
"1518",999999999,"10/8/2014",6.75,10,8,2014,24,3,1,0,58.7659208701028
"1543",999999999,"10/9/2014",6.33,10,9,2014,24,4,1,0,58.2863839444584
"1568",999999999,"11/1/2014",5.805,11,1,2014,24,6,0,0,65.1371958465624
"1842",999999999,"11/2/2014",98.594998,11,2,2014,23,0,0,0,74.3130104684661
"1843",999999999,"11/2/2014",8.67,11,2,2014,24,0,0,0,68.0395447180987
"2118",999999999,"11/3/2014",6.45,11,3,2014,24,1,1,0,61.9641919633861
"3053",999999999,"3/11/2014",121.349995,3,11,2014,10,2,1,1,46.3241927635305
"3054",999999999,"3/11/2014",97.964998,3,11,2014,11,2,1,1,44.897021920064
"3061",999999999,"3/11/2014",0.36,3,11,2014,18,2,1,1,39.7203447038659
"3131",999999999,"3/14/2014",102.974997,3,14,2014,13,5,1,1,44.4671209150936
"3149",999999999,"3/14/2014",168.794997,3,14,2014,8,5,1,1,47.8808557335584
"4073",999999999,"4/2/2014",79.425,4,2,2014,7,3,1,1,44.3158850389979
"4193",999999999,"4/24/2014",6.255,4,24,2014,24,4,1,0,44.3475616470217
"4799",999999999,"5/19/2014",31.71,5,19,2014,8,1,1,1,44.3368127700058
"5225",999999999,"5/6/2014",74.07,5,6,2014,9,2,1,1,47.2490873146497
"5343",999999999,"6/10/2014",6.045,6,10,2014,24,2,1,0,49.8746143322529
"5368",999999999,"6/11/2014",6.555,6,11,2014,24,3,1,0,49.4628119151099
"5393",999999999,"6/12/2014",5.91,6,12,2014,24,4,1,0,48.9668876083764
"5618",999999999,"6/20/2014",6,6,20,2014,24,5,1,0,48.5244954132005
"5643",999999999,"6/21/2014",6,6,21,2014,24,6,0,0,53.5402650459448
"5668",999999999,"6/22/2014",5.97,6,22,2014,24,0,0,0,56.2317629474687
"5693",999999999,"6/23/2014",5.64,6,23,2014,24,1,1,0,50.2940641939041
"5718",999999999,"6/24/2014",6.435,6,24,2014,24,2,1,0,49.9030191261406
"5740",999999999,"6/25/2014",124.395,6,25,2014,21,3,1,0,57.2173573998103
"5743",999999999,"6/25/2014",6.21,6,25,2014,24,3,1,0,49.43768459744
"5768",999999999,"6/26/2014",5.385,6,26,2014,24,4,1,0,48.9286503858353
"5793",999999999,"6/27/2014",5.685,6,27,2014,24,5,1,0,48.5015530796759
"5818",999999999,"6/28/2014",5.415,6,28,2014,24,6,0,0,53.4976578551133
"5843",999999999,"6/29/2014",6.375,6,29,2014,24,0,0,0,56.261260233429
"5893",999999999,"6/30/2014",5.925,6,30,2014,24,1,1,0,50.3148215432836
"5918",999999999,"6/4/2014",5.685,6,4,2014,24,3,1,0,49.3994473748989
"5943",999999999,"6/5/2014",5.955,6,5,2014,24,4,1,0,48.9701650845942
"5968",999999999,"6/6/2014",5.265,6,6,2014,24,5,1,0,48.470963301643
"5993",999999999,"6/7/2014",5.46,6,7,2014,24,6,0,0,53.5009353313311
"6018",999999999,"6/8/2014",5.505,6,8,2014,24,0,0,0,56.197895693218
"6043",999999999,"6/9/2014",5.925,6,9,2014,24,1,1,0,50.3148215432836
"6068",999999999,"7/1/2014",5.805,7,1,2014,24,2,1,0,52.1793610986035
"6091",999999999,"7/10/2014",77.49,7,10,2014,22,4,1,0,55.9504382599042
"6093",999999999,"7/10/2014",5.865,7,10,2014,24,4,1,0,51.2858367716709
"6118",999999999,"7/11/2014",6.15,7,11,2014,24,5,1,0,50.8576469734388
"6143",999999999,"7/12/2014",6.27,7,12,2014,24,6,0,0,55.882156542764
"6168",999999999,"7/13/2014",6.165,7,13,2014,24,0,0,0,58.5681919839248
"6193",999999999,"7/14/2014",6.18,7,14,2014,24,1,1,0,52.6556205480301
"6218",999999999,"7/15/2014",6.825,7,15,2014,24,2,1,0,52.2536505595405
"6243",999999999,"7/16/2014",6.15,7,16,2014,24,3,1,0,51.7555412686619
"6268",999999999,"7/17/2014",6.075,7,17,2014,24,4,1,0,51.3011316606873
"6293",999999999,"7/18/2014",4.89,7,18,2014,24,5,1,0,50.7658776393402
"6318",999999999,"7/19/2014",4.77,7,19,2014,24,6,0,0,55.7729073355036
"6343",999999999,"7/2/2014",6.495,7,2,2014,24,3,1,0,51.7806685863317
"6368",999999999,"7/20/2014",4.95,7,20,2014,24,0,0,0,58.4797001260439
"6390",999999999,"7/21/2014",83.85,7,21,2014,21,1,1,0,57.4844722622989
"6392",999999999,"7/21/2014",52.455,7,21,2014,23,1,1,0,55.7499345127876
"6393",999999999,"7/21/2014",4.8,7,21,2014,24,1,1,0,52.5551112773506
"6418",999999999,"7/22/2014",5.085,7,22,2014,24,2,1,0,52.1269214791185
"6435",999999999,"7/23/2014",229.244995,7,23,2014,17,3,1,1,64.9546162067695
"6443",999999999,"7/23/2014",6.48,7,23,2014,24,3,1,0,51.7795760942591
"6468",999999999,"7/24/2014",4.905,7,24,2014,24,4,1,0,51.2159172790243
"6493",999999999,"7/25/2014",4.665,7,25,2014,24,5,1,0,50.7494902582511
"6501",999999999,"7/26/2014",56.01,7,26,2014,0,6,0,0,52.8802823541477
"6503",999999999,"7/26/2014",208.229992,7,26,2014,10,6,0,1,65.6097413775092
"6518",999999999,"7/26/2014",4.5,7,26,2014,24,6,0,0,55.7532424781968
"6543",999999999,"7/27/2014",4.5,7,27,2014,24,0,0,0,58.4469253638658
"6568",999999999,"7/28/2014",4.89,7,28,2014,24,1,1,0,52.5616662297862
"6593",999999999,"7/29/2014",4.92,7,29,2014,24,2,1,0,52.1149040663199
"6596",999999999,"7/29/2014",139.109998,7,29,2014,5,2,1,0,56.6438804969131
"6618",999999999,"7/3/2014",5.385,7,3,2014,24,4,1,0,51.2508770253476
"6643",999999999,"7/30/2014",6.09,7,30,2014,24,3,1,0,51.7511713003715
"6668",999999999,"7/31/2014",5.805,7,31,2014,24,4,1,0,51.2814668033805
"6693",999999999,"7/4/2014",5.28,7,4,2014,24,5,1,0,50.7942824332279
"6718",999999999,"7/5/2014",5.025,7,5,2014,24,6,0,0,55.7914797007379
"6743",999999999,"7/6/2014",5.22,7,6,2014,24,0,0,0,58.4993649833508
"6768",999999999,"7/7/2014",6.015,7,7,2014,24,1,1,0,52.6436031352315
"6793",999999999,"7/8/2014",6.735,7,8,2014,24,2,1,0,52.2470956071049
"6811",999999999,"7/9/2014",151.649992,7,9,2014,18,3,1,1,59.5791785759179
"6818",999999999,"7/9/2014",6.135,7,9,2014,24,3,1,0,51.7544487765893
"6836",999999999,"8/1/2014",117.089997,8,1,2014,18,5,1,1,58.4864095490932
"6843",999999999,"8/1/2014",6.3,8,1,2014,24,5,1,0,53.1907985336772
"6868",999999999,"8/10/2014",5.235,8,10,2014,24,0,0,0,60.8226841149357
"6893",999999999,"8/11/2014",5.37,8,11,2014,24,1,1,0,54.9188526156218
"6918",999999999,"8/12/2014",5.655,8,12,2014,24,2,1,0,54.4906628173897
"6941",999999999,"8/13/2014",74.91,8,13,2014,22,3,1,0,58.5337034105403
"6942",999999999,"8/13/2014",60.075,8,13,2014,23,3,1,0,57.7292528299593
"6943",999999999,"8/13/2014",5.58,8,13,2014,24,3,1,0,54.0362532094152
"6959",999999999,"8/14/2014",131.19,8,14,2014,16,4,1,1,59.4102513050028
"6968",999999999,"8/14/2014",5.52,8,14,2014,24,4,1,0,53.5829360935133
"6980",999999999,"8/15/2014",180.269997,8,15,2014,12,5,1,1,61.4318416835561
"6993",999999999,"8/15/2014",5.235,8,15,2014,24,5,1,0,53.1132315965223
"7004",999999999,"8/16/2014",108.659999,8,16,2014,11,6,0,1,60.9560302281342
"7018",999999999,"8/16/2014",5.565,8,16,2014,24,6,0,0,58.1530360548639
"7043",999999999,"8/17/2014",5.355,8,17,2014,24,0,0,0,60.8314240515165
"7065",999999999,"8/18/2014",70.725,8,18,2014,21,1,1,0,58.8507683382833
"7068",999999999,"8/18/2014",5.76,8,18,2014,24,1,1,0,54.9472574095095
"7091",999999999,"8/19/2014",65.325,8,19,2014,22,2,1,0,58.2845481237583
"7093",999999999,"8/19/2014",5.385,8,19,2014,24,2,1,0,54.4709979600829
"7118",999999999,"8/2/2014",6.15,8,2,2014,24,6,0,0,58.1956432456954
"7143",999999999,"8/20/2014",5.865,8,20,2014,24,3,1,0,54.0570105587947
"7168",999999999,"8/21/2014",5.775,8,21,2014,24,4,1,0,53.6015084587476
"7193",999999999,"8/22/2014",5.49,8,22,2014,24,5,1,0,53.1318039617566
"7218",999999999,"8/23/2014",5.685,8,23,2014,24,6,0,0,58.1617759914447
"7220",999999999,"8/23/2014",66.765,8,23,2014,4,6,0,0,57.0899221266113
"7243",999999999,"8/24/2014",5.805,8,24,2014,24,0,0,0,60.8641988136946
"7268",999999999,"8/25/2014",5.97,8,25,2014,24,1,1,0,54.9625522985259
"7293",999999999,"8/26/2014",6.405,8,26,2014,24,2,1,0,54.5452874210199
"7313",999999999,"8/27/2014",74.28,8,27,2014,2,3,1,0,52.9673371590169
"7317",999999999,"8/27/2014",74.82,8,27,2014,23,3,1,0,58.8031725373283
"7318",999999999,"8/27/2014",7.005,8,27,2014,24,3,1,0,54.1400399563125
"7343",999999999,"8/28/2014",5.925,8,28,2014,24,4,1,0,53.6124333794736
"7368",999999999,"8/29/2014",5.895,8,29,2014,24,5,1,0,53.1613012477169
"7393",999999999,"8/3/2014",6.09,8,3,2014,24,0,0,0,60.8849561630741
"7403",999999999,"8/30/2014",119.549996,8,30,2014,10,6,0,1,61.473155175122
"7418",999999999,"8/30/2014",5.79,8,30,2014,24,6,0,0,58.169423435953
"7443",999999999,"8/31/2014",6.525,8,31,2014,24,0,0,0,60.9166384331796
"7468",999999999,"8/4/2014",6.09,8,4,2014,24,1,1,0,54.9712922351068
"7493",999999999,"8/5/2014",5.88,8,5,2014,24,2,1,0,54.5070501984788
"7518",999999999,"8/6/2014",5.775,8,6,2014,24,3,1,0,54.0504556063591
"7543",999999999,"8/7/2014",5.94,8,7,2014,24,4,1,0,53.6135258715462
"7568",999999999,"8/8/2014",5.715,8,8,2014,24,5,1,0,53.1481913428456
"7593",999999999,"8/9/2014",5.19,8,9,2014,24,6,0,0,58.1257237530488
"7618",999999999,"9/1/2014",7.2,9,1,2014,24,1,1,0,57.3743632879917
"7643",999999999,"9/10/2014",6.375,9,10,2014,24,3,1,0,56.4163819287755
"7668",999999999,"9/11/2014",6.045,9,11,2014,24,4,1,0,55.9433999555667
"7681",999999999,"9/12/2014",245.669993,9,12,2014,13,5,1,1,68.7933575475112
"7693",999999999,"9/12/2014",5.115,9,12,2014,24,5,1,0,55.4267182994538
"7718",999999999,"9/13/2014",5.145,9,13,2014,24,6,0,0,60.4446729163433
"7743",999999999,"9/14/2014",5.28,9,14,2014,24,0,0,0,63.1481882306658
"7768",999999999,"9/15/2014",5.415,9,15,2014,24,1,1,0,57.2443567313519
"7793",999999999,"9/16/2014",5.85,9,16,2014,24,2,1,0,56.8270918538459
"7818",999999999,"9/17/2014",6.165,9,17,2014,24,3,1,0,56.401087039759
"7843",999999999,"9/18/2014",6.18,9,18,2014,24,4,1,0,55.9532323842201
"7868",999999999,"9/19/2014",6.57,9,19,2014,24,5,1,0,55.5326900304963
"7893",999999999,"9/2/2014",6.69,9,2,2014,24,2,1,0,56.8882714099117
"7918",999999999,"9/20/2014",5.34,9,20,2014,24,6,0,0,60.4588753132871
"7943",999999999,"9/21/2014",5.355,9,21,2014,24,0,0,0,63.1536506910288
"7968",999999999,"9/22/2014",6.975,9,22,2014,24,1,1,0,57.3579759069026
"7993",999999999,"9/23/2014",6.18,9,23,2014,24,2,1,0,56.8511266794431
"8018",999999999,"9/24/2014",6.12,9,24,2014,24,3,1,0,56.3978095635412
"8043",999999999,"9/25/2014",6.18,9,25,2014,24,4,1,0,55.9532323842201
"8068",999999999,"9/26/2014",5.895,9,26,2014,24,5,1,0,55.4835278872292
"8093",999999999,"9/27/2014",5.67,9,27,2014,24,6,0,0,60.4829101388844
"8118",999999999,"9/28/2014",6.54,9,28,2014,24,0,0,0,63.2399575647645
"8143",999999999,"9/29/2014",5.91,9,29,2014,24,1,1,0,57.2804089697478
"8148",999999999,"9/29/2014",194.264995,9,29,2014,7,1,1,1,65.1890314754692
"8168",999999999,"9/3/2014",6.33,9,3,2014,24,3,1,0,56.4131044525577
"8170",999999999,"9/3/2014",73.89,9,3,2014,4,3,1,0,55.8132071630889
"8193",999999999,"9/30/2014",5.76,9,30,2014,24,2,1,0,56.8205369014103
"8218",999999999,"9/4/2014",5.865,9,4,2014,24,4,1,0,55.9302900506955
"8243",999999999,"9/5/2014",6.06,9,5,2014,24,5,1,0,55.4955453000278
"8268",999999999,"9/6/2014",6.06,9,6,2014,24,6,0,0,60.5113149327721
"8293",999999999,"9/7/2014",6.36,9,7,2014,24,0,0,0,63.2268476598932
"8318",999999999,"9/8/2014",6.825,9,8,2014,24,1,1,0,57.3470509861766
"8343",999999999,"9/9/2014",6.84,9,9,2014,24,2,1,0,56.8991963306377
"8346",999999999,"9/9/2014",169.934997,9,9,2014,5,2,1,0,63.5334049123046
"26",999999999,"1/10/2014",35.5547729294109,1,10,2014,0,5,1,0,19
"27",999999999,"1/10/2014",34.8800151567314,1,10,2014,1,5,1,0,19
"34",999999999,"1/10/2014",70.9620697093894,1,10,2014,16,5,1,1,33.56666667
"35",999999999,"1/10/2014",70.28731193671,1,10,2014,17,5,1,1,34.45
"36",999999999,"1/10/2014",69.6125541640306,1,10,2014,18,5,1,1,35.8
"37",999999999,"1/10/2014",68.9377963913512,1,10,2014,19,5,1,1,35.1
"38",999999999,"1/10/2014",34.205257384052,1,10,2014,2,5,1,0,19
"39",999999999,"1/10/2014",22.0596174758226,1,10,2014,20,5,1,0,35.1
"40",999999999,"1/10/2014",21.3848597031432,1,10,2014,21,5,1,0,35.06666667
"41",999999999,"1/10/2014",20.7101019304638,1,10,2014,22,5,1,0,33.85
"42",999999999,"1/10/2014",20.0353441577844,1,10,2014,23,5,1,0,35.1
"44",999999999,"1/10/2014",33.5304996113726,1,10,2014,3,5,1,0,19.9
"45",999999999,"1/10/2014",32.8557418386932,1,10,2014,4,5,1,0,21.9
"46",999999999,"1/10/2014",32.1809840660138,1,10,2014,5,5,1,0,24.1
"51",999999999,"1/11/2014",3.45803157116262,1,11,2014,0,6,0,0,34
"52",999999999,"1/11/2014",2.78327379848321,1,11,2014,1,6,0,0,34
"53",999999999,"1/11/2014",42.9138749872176,1,11,2014,10,6,0,1,54
"54",999999999,"1/11/2014",42.2391172145382,1,11,2014,11,6,0,1,54.3
"55",999999999,"1/11/2014",41.5643594418588,1,11,2014,12,6,0,1,56.55
"56",999999999,"1/11/2014",40.8896016691794,1,11,2014,13,6,0,1,55.9
"57",999999999,"1/11/2014",40.2148438965,1,11,2014,14,6,0,1,54
"58",999999999,"1/11/2014",39.5400861238206,1,11,2014,15,6,0,1,55.65
"59",999999999,"1/11/2014",38.8653283511412,1,11,2014,16,6,0,1,55.9
"60",999999999,"1/11/2014",38.1905705784618,1,11,2014,17,6,0,1,57
"61",999999999,"1/11/2014",37.5158128057824,1,11,2014,18,6,0,1,55.9
"62",999999999,"1/11/2014",36.8410550331029,1,11,2014,19,6,0,1,56.2
"63",999999999,"1/11/2014",2.1085160258038,1,11,2014,2,6,0,0,35.43333333
"64",999999999,"1/11/2014",-10.0371238824256,1,11,2014,20,6,0,0,56.65
"65",999999999,"1/11/2014",-10.711881655105,1,11,2014,21,6,0,0,55.9
"66",999999999,"1/11/2014",-11.3866394277844,1,11,2014,22,6,0,0,50.55
"67",999999999,"1/11/2014",-12.0613972004638,1,11,2014,23,6,0,0,53.1
"69",999999999,"1/11/2014",1.43375825312439,1,11,2014,3,6,0,0,35.43333333
"70",999999999,"1/11/2014",0.759000480444984,1,11,2014,4,6,0,0,35.1
"71",999999999,"1/11/2014",0.0842427077655739,1,11,2014,5,6,0,0,36
"72",999999999,"1/11/2014",45.6129060779353,1,11,2014,6,6,0,1,37.35
"73",999999999,"1/11/2014",44.9381483052559,1,11,2014,7,6,0,1,41.66666667
"74",999999999,"1/11/2014",44.2633905325765,1,11,2014,8,6,0,1,46
"75",999999999,"1/11/2014",43.5886327598971,1,11,2014,9,6,0,1,47.7
"76",999999999,"1/12/2014",-5.34626724534376,1,12,2014,0,0,0,0,54
"77",999999999,"1/12/2014",-6.02102501802317,1,12,2014,1,0,0,0,52
"78",999999999,"1/12/2014",34.1095761707113,1,12,2014,10,0,0,1,45
"79",999999999,"1/12/2014",33.4348183980318,1,12,2014,11,0,0,1,46.9
"80",999999999,"1/12/2014",32.7600606253524,1,12,2014,12,0,0,1,45
"81",999999999,"1/12/2014",32.085302852673,1,12,2014,13,0,0,1,45
"82",999999999,"1/12/2014",31.4105450799936,1,12,2014,14,0,0,1,45
"83",999999999,"1/12/2014",30.7357873073142,1,12,2014,15,0,0,1,44.1
"84",999999999,"1/12/2014",30.0610295346348,1,12,2014,16,0,0,1,43
"85",999999999,"1/12/2014",29.3862717619554,1,12,2014,17,0,0,1,42.1
"86",999999999,"1/12/2014",28.711513989276,1,12,2014,18,0,0,1,41
"87",999999999,"1/12/2014",28.0367562165966,1,12,2014,19,0,0,1,39.9
"88",999999999,"1/12/2014",-6.69578279070258,1,12,2014,2,0,0,0,49.45
"89",999999999,"1/12/2014",-18.841422698932,1,12,2014,20,0,0,0,39.9
"90",999999999,"1/12/2014",-19.5161804716114,1,12,2014,21,0,0,0,39.9
"91",999999999,"1/12/2014",-20.1909382442908,1,12,2014,22,0,0,0,37.9
"92",999999999,"1/12/2014",-20.8656960169702,1,12,2014,23,0,0,0,37.9
"94",999999999,"1/12/2014",-7.37054056338199,1,12,2014,3,0,0,0,46.9
"95",999999999,"1/12/2014",-8.0452983360614,1,12,2014,4,0,0,0,46
"96",999999999,"1/12/2014",-8.72005610874081,1,12,2014,5,0,0,0,44.1
"97",999999999,"1/12/2014",36.8086072614289,1,12,2014,6,0,0,1,43
"98",999999999,"1/12/2014",36.1338494887495,1,12,2014,7,0,0,1,42.1
"99",999999999,"1/12/2014",35.4590917160701,1,12,2014,8,0,0,1,43
"100",999999999,"1/12/2014",34.7843339433907,1,12,2014,9,0,0,1,44.1
"101",999999999,"1/13/2014",29.6852403850733,1,13,2014,0,1,1,0,37
"102",999999999,"1/13/2014",29.0104826123939,1,13,2014,1,1,1,0,37
"110",999999999,"1/13/2014",64.4177793923724,1,13,2014,17,1,1,1,46
"111",999999999,"1/13/2014",63.743021619693,1,13,2014,18,1,1,1,45
"112",999999999,"1/13/2014",63.0682638470136,1,13,2014,19,1,1,1,45
"113",999999999,"1/13/2014",28.3357248397144,1,13,2014,2,1,1,0,37
"114",999999999,"1/13/2014",16.1900849314851,1,13,2014,20,1,1,0,44.1
"115",999999999,"1/13/2014",15.5153271588056,1,13,2014,21,1,1,0,46.9
"116",999999999,"1/13/2014",14.8405693861262,1,13,2014,22,1,1,0,46.9
"117",999999999,"1/13/2014",14.1658116134468,1,13,2014,23,1,1,0,48
"119",999999999,"1/13/2014",27.660967067035,1,13,2014,3,1,1,0,34
"120",999999999,"1/13/2014",26.9862092943556,1,13,2014,4,1,1,0,33.1
"121",999999999,"1/13/2014",26.3114515216762,1,13,2014,5,1,1,0,30.9
"126",999999999,"1/14/2014",31.1526235211577,1,14,2014,0,2,1,0,48.9
"127",999999999,"1/14/2014",30.4778657484782,1,14,2014,1,2,1,0,48
"135",999999999,"1/14/2014",65.8851625284568,1,14,2014,17,2,1,1,45.7
"136",999999999,"1/14/2014",65.2104047557774,1,14,2014,18,2,1,1,47.53333333
"137",999999999,"1/14/2014",64.535646983098,1,14,2014,19,2,1,1,46.9
"138",999999999,"1/14/2014",29.8031079757988,1,14,2014,2,2,1,0,48
"139",999999999,"1/14/2014",17.6574680675695,1,14,2014,20,2,1,0,46.26666667
"140",999999999,"1/14/2014",16.98271029489,1,14,2014,21,2,1,0,45.7
"141",999999999,"1/14/2014",16.3079525222106,1,14,2014,22,2,1,0,44.8
"142",999999999,"1/14/2014",15.6331947495312,1,14,2014,23,2,1,0,44.35
"144",999999999,"1/14/2014",29.1283502031194,1,14,2014,3,2,1,0,46.9
"145",999999999,"1/14/2014",28.45359243044,1,14,2014,4,2,1,0,45
"146",999999999,"1/14/2014",27.7788346577606,1,14,2014,5,2,1,0,44.1
"147",999999999,"1/14/2014",73.3074980279303,1,14,2014,6,2,1,1,46.9
"151",999999999,"1/15/2014",32.6200066572421,1,15,2014,0,3,1,0,43
"152",999999999,"1/15/2014",31.9452488845626,1,15,2014,1,3,1,0,43
"159",999999999,"1/15/2014",68.0273034372206,1,15,2014,16,3,1,1,42.1
"160",999999999,"1/15/2014",67.3525456645412,1,15,2014,17,3,1,1,39.9
"161",999999999,"1/15/2014",66.6777878918618,1,15,2014,18,3,1,1,39.9
"162",999999999,"1/15/2014",66.0030301191824,1,15,2014,19,3,1,1,42.1
"163",999999999,"1/15/2014",31.2704911118832,1,15,2014,2,3,1,0,42.1
"164",999999999,"1/15/2014",19.1248512036539,1,15,2014,20,3,1,0,39
"165",999999999,"1/15/2014",18.4500934309744,1,15,2014,21,3,1,0,37.9
"166",999999999,"1/15/2014",17.775335658295,1,15,2014,22,3,1,0,39
"167",999999999,"1/15/2014",17.1005778856156,1,15,2014,23,3,1,0,36.75
"169",999999999,"1/15/2014",30.5957333392038,1,15,2014,3,3,1,0,41
"170",999999999,"1/15/2014",29.9209755665244,1,15,2014,4,3,1,0,39
"171",999999999,"1/15/2014",29.246217793845,1,15,2014,5,3,1,0,37
"176",999999999,"1/16/2014",34.0873897933265,1,16,2014,0,4,1,0,36
"177",999999999,"1/16/2014",33.412632020647,1,16,2014,1,4,1,0,35.025
"184",999999999,"1/16/2014",69.494686573305,1,16,2014,16,4,1,1,37.975
"185",999999999,"1/16/2014",68.8199288006256,1,16,2014,17,4,1,1,37.9
"186",999999999,"1/16/2014",68.1451710279462,1,16,2014,18,4,1,1,37.65
"187",999999999,"1/16/2014",67.4704132552668,1,16,2014,19,4,1,1,37.9
"188",999999999,"1/16/2014",32.7378742479676,1,16,2014,2,4,1,0,35.35
"189",999999999,"1/16/2014",20.5922343397383,1,16,2014,20,4,1,0,37.3
"190",999999999,"1/16/2014",19.9174765670588,1,16,2014,21,4,1,0,37.9
"191",999999999,"1/16/2014",19.2427187943794,1,16,2014,22,4,1,0,37.65
"192",999999999,"1/16/2014",18.5679610217,1,16,2014,23,4,1,0,37.9
"194",999999999,"1/16/2014",32.0631164752882,1,16,2014,3,4,1,0,36
"195",999999999,"1/16/2014",31.3883587026088,1,16,2014,4,4,1,0,33.9
"196",999999999,"1/16/2014",30.7136009299294,1,16,2014,5,4,1,0,33.56666667
"201",999999999,"1/17/2014",35.5547729294109,1,17,2014,0,5,1,0,37
"202",999999999,"1/17/2014",34.8800151567314,1,17,2014,1,5,1,0,37.3
"209",999999999,"1/17/2014",70.9620697093894,1,17,2014,16,5,1,1,42.1
