"","Day","Hour","Temp","kWh"
"501","12/21/2014",20,33.98,23.4819565421009
"502","12/21/2014",21,33.98,23.4819545316619
"503","12/21/2014",22,33.98,23.4819525996962
"504","12/21/2014",23,33.98,23.4819507431408
"505","12/22/2014",0,33.08,23.4826759860102
"506","12/22/2014",1,33.08,23.4826458634892
"507","12/22/2014",2,33.08,23.4826169355971
"508","12/22/2014",3,33.08,23.482589143748
"509","12/22/2014",4,33.08,23.4825624392334
"510","12/22/2014",5,33.08,23.4825367780169
"511","12/22/2014",6,33.56,23.4826022934276
"512","12/22/2014",7,33.98,23.4834378503099
"513","12/22/2014",8,35.06,23.4839165699953
"514","12/22/2014",9,37.94,23.4863423981906
"515","12/22/2014",10,39.92,23.4894552311491
"516","12/22/2014",11,42.08,23.4954373670756
"517","12/22/2014",12,44.06,23.504933552713
"518","12/22/2014",13,43.46,23.500515297841
"519","12/22/2014",14,42.44,23.4952281119937
"520","12/22/2014",15,41.9,23.4928604388757
"521","12/22/2014",16,41,23.4900247274609
"522","12/22/2014",17,41,23.4897077389878
"523","12/22/2014",18,40.1,23.4876881789938
"524","12/22/2014",19,42.56,23.4932072685061
"525","12/22/2014",20,41,23.485321490584
"526","12/22/2014",21,42.08,23.4863885551553
"527","12/22/2014",22,42.08,23.486213534189
"528","12/22/2014",23,42.08,23.4860453460446
"529","12/23/2014",0,42.89,23.7086930862782
"530","12/23/2014",1,42.89,23.699782373262
"531","12/23/2014",2,42.86,23.6894213689893
"532","12/23/2014",3,42.86,23.6812844199814
"533","12/23/2014",4,43.43,23.7078777336027
"534","12/23/2014",5,42.98,23.6724725321314
"535","12/23/2014",6,42.845,23.6579835872486
"536","12/23/2014",7,44.06,23.9720336141398
"537","12/23/2014",8,44.06,23.9527105801696
"538","12/23/2014",9,44.96,24.0699237295459
"539","12/23/2014",10,44.06,23.9163402298363
"540","12/23/2014",11,44.96,24.0243970025944
"541","12/23/2014",12,44.96,24.002987383682
"542","12/23/2014",13,44.72,23.9486129336907
"543","12/23/2014",14,44.96,23.9626944175825
"544","12/23/2014",15,44.96,23.9437431320124
"545","12/23/2014",16,45.68,24.0291679714062
"546","12/23/2014",17,46.04,24.0658162269832
"547","12/23/2014",18,46.04,24.0427531292467
"548","12/23/2014",19,46.04,24.020611047112
"549","12/23/2014",20,46.04,23.7358184336111
"550","12/23/2014",21,42.98,23.5824926483286
"551","12/23/2014",22,42.98,23.5785582237671
"552","12/23/2014",23,42.08,23.5535060559684
"553","12/24/2014",0,42.08,26.7743227349144
"554","12/24/2014",1,42.08,26.6379529279162
"555","12/24/2014",2,42.08,26.5075249533917
"556","12/24/2014",3,42.08,26.3827494284287
"557","12/24/2014",4,41,25.4889968504529
"558","12/24/2014",5,41,25.4076104546268
"559","12/24/2014",6,41,25.3296346177217
"560","12/24/2014",7,42.08,28.7021683329449
"561","12/24/2014",8,42.08,28.479949910402
"562","12/24/2014",9,42.98,29.8481291099519
"563","12/24/2014",10,44.96,35.1519649233564
"564","12/24/2014",11,44.96,34.6205735702868
"565","12/24/2014",12,44.96,34.1156207625167
"566","12/24/2014",13,44.96,33.635659735381
"567","12/24/2014",14,44.96,33.179328273778
"568","12/24/2014",15,44.96,32.7453438574135
"569","12/24/2014",16,46.04,36.1956819239102
"570","12/24/2014",17,44.78,31.4555502847038
"571","12/24/2014",18,46.22,35.7864493325726
"572","12/24/2014",19,46.04,34.5309064175615
"573","12/24/2014",20,44.78,26.7142574047486
"574","12/24/2014",21,44.78,26.5805271026095
"575","12/24/2014",22,46.04,27.863449615144
"576","12/24/2014",23,44.96,26.4909353029253
"577","12/25/2014",0,44.78,227.176359203836
"578","12/25/2014",1,44.72,219.311465438818
"579","12/25/2014",2,46.94,291.621083988961
"580","12/25/2014",3,57.92,385.074184450418
"581","12/25/2014",4,58.46,385.312651768011
"582","12/25/2014",5,57.56,383.960184107066
"583","12/25/2014",6,57.56,383.744165852314
"584","12/25/2014",7,55.67,384.287707944158
"585","12/25/2014",8,57.02,385.555567351715
"586","12/25/2014",9,53.96,380.926645686449
"587","12/25/2014",10,51.98,374.307295007474
"588","12/25/2014",11,50,361.716836036996
"589","12/25/2014",12,51.08,368.32823146447
"590","12/25/2014",13,51.08,367.475134856114
"591","12/25/2014",14,50,358.146787167184
"592","12/25/2014",15,48.02,330.761226017082
"593","12/25/2014",16,46.94,305.241421356665
