"","X","Account","Date","month","day","year","Day.of.Week","Weekday","kWh","hour","Peakhour","Temp","KWH_Class"
"1626",1626,999999999,"2014-03-09",3,9,2014,0,0,0.195,17,1,39.9,"Optimal"
"1627",1627,999999999,"2014-03-09",3,9,2014,0,0,0.195,18,1,37,"Optimal"
"1628",1628,999999999,"2014-03-09",3,9,2014,0,0,0.195,19,1,36,"Optimal"
"1629",1629,999999999,"2014-03-09",3,9,2014,0,0,0.195,20,0,35.1,"Optimal"
"1630",1630,999999999,"2014-03-09",3,9,2014,0,0,0.195,21,0,34,"Optimal"
"1631",1631,999999999,"2014-03-09",3,9,2014,0,0,0.195,22,0,35.1,"Optimal"
"1632",1632,999999999,"2014-03-09",3,9,2014,0,0,0.195,23,0,34,"Optimal"
"1633",1633,999999999,"2014-03-10",3,10,2014,1,1,0.195,0,0,36,"Optimal"
"1634",1634,999999999,"2014-03-10",3,10,2014,1,1,0.195,1,0,33.1,"Optimal"
"1635",1635,999999999,"2014-03-10",3,10,2014,1,1,0.195,2,0,33.1,"Optimal"
"1636",1636,999999999,"2014-03-10",3,10,2014,1,1,0.195,3,0,33.1,"Optimal"
"1637",1637,999999999,"2014-03-10",3,10,2014,1,1,0.195,4,0,30.9,"Optimal"
"1638",1638,999999999,"2014-03-10",3,10,2014,1,1,0.195,5,0,28.65,"Optimal"
"1639",1639,999999999,"2014-03-10",3,10,2014,1,1,28.59,6,0,28.2,"Optimal"
"1640",1640,999999999,"2014-03-10",3,10,2014,1,1,120.854999,7,1,28.9,"Above_Normal"
"1641",1641,999999999,"2014-03-10",3,10,2014,1,1,161.234995,8,1,29.2666666666667,"Above_Normal"
"1642",1642,999999999,"2014-03-10",3,10,2014,1,1,152.084997,9,1,32,"Above_Normal"
"1643",1643,999999999,"2014-03-10",3,10,2014,1,1,148.109996,10,1,34,"Above_Normal"
"1644",1644,999999999,"2014-03-10",3,10,2014,1,1,128.909996,11,1,39,"Above_Normal"
"1645",1645,999999999,"2014-03-10",3,10,2014,1,1,113.084999,12,1,39.9,"Above_Normal"
"1646",1646,999999999,"2014-03-10",3,10,2014,1,1,105.989999,13,1,43,"Above_Normal"
"1647",1647,999999999,"2014-03-10",3,10,2014,1,1,77.61,14,1,43,"Optimal"
"1648",1648,999999999,"2014-03-10",3,10,2014,1,1,34.185,15,1,43,"Optimal"
"1649",1649,999999999,"2014-03-10",3,10,2014,1,1,0.66,16,1,41,"Optimal"
"1650",1650,999999999,"2014-03-10",3,10,2014,1,1,0.66,17,1,37.9,"Optimal"
"1651",1651,999999999,"2014-03-10",3,10,2014,1,1,0.015,18,1,37,"Optimal"
"1652",1652,999999999,"2014-03-10",3,10,2014,1,1,0.015,19,1,37,"Optimal"
"1653",1653,999999999,"2014-03-10",3,10,2014,1,1,0.015,20,0,36,"Optimal"
"1654",1654,999999999,"2014-03-10",3,10,2014,1,1,0.015,21,0,36,"Optimal"
"1655",1655,999999999,"2014-03-10",3,10,2014,1,1,0.015,22,0,37,"Optimal"
"1656",1656,999999999,"2014-03-10",3,10,2014,1,1,0.015,23,0,37,"Optimal"
"1657",1657,999999999,"2014-03-11",3,11,2014,2,1,0.015,0,0,39.2,"Optimal"
"1658",1658,999999999,"2014-03-11",3,11,2014,2,1,0.015,1,0,36,"Optimal"
"1659",1659,999999999,"2014-03-11",3,11,2014,2,1,0.015,2,0,36,"Optimal"
"1660",1660,999999999,"2014-03-11",3,11,2014,2,1,0.015,3,0,36,"Optimal"
"1661",1661,999999999,"2014-03-11",3,11,2014,2,1,0.015,4,0,34,"Optimal"
"1662",1662,999999999,"2014-03-11",3,11,2014,2,1,0.015,5,0,36,"Optimal"
"1663",1663,999999999,"2014-03-11",3,11,2014,2,1,24.18,6,0,36,"Optimal"
"1664",1664,999999999,"2014-03-11",3,11,2014,2,1,125.175,7,1,37.9,"Above_Normal"
"1665",1665,999999999,"2014-03-11",3,11,2014,2,1,145.739996,8,1,42.1,"Above_Normal"
"1666",1666,999999999,"2014-03-11",3,11,2014,2,1,110.279996,9,1,48,"Above_Normal"
"1667",1667,999999999,"2014-03-11",3,11,2014,2,1,121.349995,10,1,48,"Above_Normal"
"1668",1668,999999999,"2014-03-11",3,11,2014,2,1,97.964998,11,1,48,"Above_Normal"
"1669",1669,999999999,"2014-03-11",3,11,2014,2,1,86.28,12,1,55,"Above_Normal"
"1670",1670,999999999,"2014-03-11",3,11,2014,2,1,83.955,13,1,57.2,"Above_Normal"
"1671",1671,999999999,"2014-03-11",3,11,2014,2,1,71.805,14,1,57.2,"Optimal"
"1672",1672,999999999,"2014-03-11",3,11,2014,2,1,33.885,15,1,59,"Optimal"
"1673",1673,999999999,"2014-03-11",3,11,2014,2,1,1.335,16,1,57.2,"Optimal"
"1674",1674,999999999,"2014-03-11",3,11,2014,2,1,0.255,17,1,55.4,"Optimal"
"1675",1675,999999999,"2014-03-11",3,11,2014,2,1,0.36,18,1,55.4,"Optimal"
"1676",1676,999999999,"2014-03-11",3,11,2014,2,1,0.315,19,1,53.6,"Optimal"
"1677",1677,999999999,"2014-03-11",3,11,2014,2,1,0.03,20,0,51.8,"Optimal"
"1678",1678,999999999,"2014-03-11",3,11,2014,2,1,0.03,21,0,39.2,"Optimal"
"1679",1679,999999999,"2014-03-11",3,11,2014,2,1,0.03,22,0,37.4,"Optimal"
"1680",1680,999999999,"2014-03-11",3,11,2014,2,1,0.03,23,0,39.2,"Optimal"
"1681",1681,999999999,"2014-03-12",3,12,2014,3,1,0.03,0,0,37,"Optimal"
"1682",1682,999999999,"2014-03-12",3,12,2014,3,1,0.03,1,0,39.2,"Optimal"
"1683",1683,999999999,"2014-03-12",3,12,2014,3,1,0.03,2,0,39.2,"Optimal"
"1684",1684,999999999,"2014-03-12",3,12,2014,3,1,0.03,3,0,39.2,"Optimal"
"1685",1685,999999999,"2014-03-12",3,12,2014,3,1,0.03,4,0,39.2,"Optimal"
"1686",1686,999999999,"2014-03-12",3,12,2014,3,1,0.03,5,0,39.2,"Optimal"
"1687",1687,999999999,"2014-03-12",3,12,2014,3,1,12.465,6,0,39.2,"Optimal"
"1688",1688,999999999,"2014-03-12",3,12,2014,3,1,91.244998,7,1,39.9,"Above_Normal"
"1689",1689,999999999,"2014-03-12",3,12,2014,3,1,120.764999,8,1,42.8,"Above_Normal"
"1690",1690,999999999,"2014-03-12",3,12,2014,3,1,120.164999,9,1,43,"Above_Normal"
"1691",1691,999999999,"2014-03-12",3,12,2014,3,1,105.629999,10,1,44.1,"Above_Normal"
"1692",1692,999999999,"2014-03-12",3,12,2014,3,1,104.699997,11,1,44.1,"Above_Normal"
"1693",1693,999999999,"2014-03-12",3,12,2014,3,1,96.584998,12,1,44.6,"Above_Normal"
"1694",1694,999999999,"2014-03-12",3,12,2014,3,1,87.705,13,1,42.8,"Above_Normal"
"1695",1695,999999999,"2014-03-12",3,12,2014,3,1,86.01,14,1,44.6,"Above_Normal"
"1696",1696,999999999,"2014-03-12",3,12,2014,3,1,48.255,15,1,43,"Optimal"
"1697",1697,999999999,"2014-03-12",3,12,2014,3,1,9.495,16,1,43,"Optimal"
"1698",1698,999999999,"2014-03-12",3,12,2014,3,1,0.585,17,1,42.8,"Optimal"
"1699",1699,999999999,"2014-03-12",3,12,2014,3,1,0.045,18,1,43,"Optimal"
"1700",1700,999999999,"2014-03-12",3,12,2014,3,1,0.045,19,1,42.5666666666667,"Optimal"
"1701",1701,999999999,"2014-03-12",3,12,2014,3,1,0.045,20,0,42.45,"Optimal"
"1702",1702,999999999,"2014-03-12",3,12,2014,3,1,0.045,21,0,42.8,"Optimal"
"1703",1703,999999999,"2014-03-12",3,12,2014,3,1,0.045,22,0,41.9,"Optimal"
"1704",1704,999999999,"2014-03-12",3,12,2014,3,1,0.045,23,0,39,"Optimal"
"1705",1705,999999999,"2014-03-13",3,13,2014,4,1,0.045,0,0,17.1,"Optimal"
"1706",1706,999999999,"2014-03-13",3,13,2014,4,1,0.045,1,0,35.1,"Optimal"
"1707",1707,999999999,"2014-03-13",3,13,2014,4,1,0.045,2,0,32,"Optimal"
"1708",1708,999999999,"2014-03-13",3,13,2014,4,1,0.045,3,0,30.9,"Optimal"
"1709",1709,999999999,"2014-03-13",3,13,2014,4,1,0.045,4,0,28,"Optimal"
"1710",1710,999999999,"2014-03-13",3,13,2014,4,1,0.045,5,0,26.1,"Optimal"
"1711",1711,999999999,"2014-03-13",3,13,2014,4,1,17.04,6,0,23,"Optimal"
"1712",1712,999999999,"2014-03-13",3,13,2014,4,1,107.069999,7,1,22.45,"Above_Normal"
"1713",1713,999999999,"2014-03-13",3,13,2014,4,1,127.409999,8,1,21,"Above_Normal"
"1714",1714,999999999,"2014-03-13",3,13,2014,4,1,118.934997,9,1,19.8666666666667,"Above_Normal"
"1715",1715,999999999,"2014-03-13",3,13,2014,4,1,134.384995,10,1,18.7,"Above_Normal"
"1716",1716,999999999,"2014-03-13",3,13,2014,4,1,127.424997,11,1,19.2,"Above_Normal"
"1717",1717,999999999,"2014-03-13",3,13,2014,4,1,117.404996,12,1,19.2,"Above_Normal"
"1718",1718,999999999,"2014-03-13",3,13,2014,4,1,107.579998,13,1,19.65,"Above_Normal"
"1719",1719,999999999,"2014-03-13",3,13,2014,4,1,83.04,14,1,20.2,"Above_Normal"
"1720",1720,999999999,"2014-03-13",3,13,2014,4,1,50.235,15,1,21,"Optimal"
"1721",1721,999999999,"2014-03-13",3,13,2014,4,1,2.265,16,1,21.9,"Optimal"
"1722",1722,999999999,"2014-03-13",3,13,2014,4,1,0.255,17,1,24.1,"Optimal"
"1723",1723,999999999,"2014-03-13",3,13,2014,4,1,0.24,18,1,19.9,"Optimal"
"1724",1724,999999999,"2014-03-13",3,13,2014,4,1,0.06,19,1,19.9,"Optimal"
"1725",1725,999999999,"2014-03-13",3,13,2014,4,1,0.06,20,0,19.9,"Optimal"
"1726",1726,999999999,"2014-03-13",3,13,2014,4,1,0.06,21,0,19,"Optimal"
"1727",1727,999999999,"2014-03-13",3,13,2014,4,1,0.06,22,0,19,"Optimal"
"1728",1728,999999999,"2014-03-13",3,13,2014,4,1,0.06,23,0,18,"Optimal"
"1729",1729,999999999,"2014-03-14",3,14,2014,5,1,0.06,0,0,37.9,"Optimal"
"1730",1730,999999999,"2014-03-14",3,14,2014,5,1,0.06,1,0,16,"Optimal"
"1731",1731,999999999,"2014-03-14",3,14,2014,5,1,0.06,2,0,16,"Optimal"
"1732",1732,999999999,"2014-03-14",3,14,2014,5,1,0.06,3,0,16,"Optimal"
"1733",1733,999999999,"2014-03-14",3,14,2014,5,1,0.06,4,0,16,"Optimal"
"1734",1734,999999999,"2014-03-14",3,14,2014,5,1,0.06,5,0,16,"Optimal"
"1735",1735,999999999,"2014-03-14",3,14,2014,5,1,31.74,6,0,17.1,"Optimal"
"1736",1736,999999999,"2014-03-14",3,14,2014,5,1,132.929996,7,1,19,"Above_Normal"
"1737",1737,999999999,"2014-03-14",3,14,2014,5,1,168.794997,8,1,19,"Above_Normal"
"1738",1738,999999999,"2014-03-14",3,14,2014,5,1,146.234997,9,1,23,"Above_Normal"
"1739",1739,999999999,"2014-03-14",3,14,2014,5,1,126.554996,10,1,26.1,"Above_Normal"
"1740",1740,999999999,"2014-03-14",3,14,2014,5,1,114.734999,11,1,30,"Above_Normal"
"1741",1741,999999999,"2014-03-14",3,14,2014,5,1,121.199998,12,1,32,"Above_Normal"
"1742",1742,999999999,"2014-03-14",3,14,2014,5,1,102.974997,13,1,32,"Above_Normal"
"1743",1743,999999999,"2014-03-14",3,14,2014,5,1,96.435,14,1,37,"Above_Normal"
"1744",1744,999999999,"2014-03-14",3,14,2014,5,1,49.665,15,1,37.9,"Optimal"
"1745",1745,999999999,"2014-03-14",3,14,2014,5,1,2.1,16,1,37.9,"Optimal"
"1746",1746,999999999,"2014-03-14",3,14,2014,5,1,0.06,17,1,37,"Optimal"
"1747",1747,999999999,"2014-03-14",3,14,2014,5,1,0.06,18,1,36,"Optimal"
"1748",1748,999999999,"2014-03-14",3,14,2014,5,1,0.06,19,1,36,"Optimal"
"1749",1749,999999999,"2014-03-14",3,14,2014,5,1,0.06,20,0,36,"Optimal"
"1750",1750,999999999,"2014-03-14",3,14,2014,5,1,0.06,21,0,36,"Optimal"
"1751",1751,999999999,"2014-03-14",3,14,2014,5,1,0.06,22,0,37,"Optimal"
"1752",1752,999999999,"2014-03-14",3,14,2014,5,1,0.06,23,0,37,"Optimal"
"1753",1753,999999999,"2014-03-15",3,15,2014,6,0,0.06,0,0,37.9,"Optimal"
"1754",1754,999999999,"2014-03-15",3,15,2014,6,0,0.06,1,0,39,"Optimal"
"1755",1755,999999999,"2014-03-15",3,15,2014,6,0,0.06,2,0,39,"Optimal"
"1756",1756,999999999,"2014-03-15",3,15,2014,6,0,0.06,3,0,39,"Optimal"
"1757",1757,999999999,"2014-03-15",3,15,2014,6,0,0.06,4,0,39.9,"Optimal"
"1758",1758,999999999,"2014-03-15",3,15,2014,6,0,0.06,5,0,41,"Optimal"
"1759",1759,999999999,"2014-03-15",3,15,2014,6,0,0.06,6,0,41,"Optimal"
"1760",1760,999999999,"2014-03-15",3,15,2014,6,0,0.06,7,1,39.9,"Optimal"
"1761",1761,999999999,"2014-03-15",3,15,2014,6,0,0.06,8,1,42.1,"Optimal"
"1762",1762,999999999,"2014-03-15",3,15,2014,6,0,0.06,9,1,45,"Optimal"
"1763",1763,999999999,"2014-03-15",3,15,2014,6,0,0.06,10,1,48.9,"Optimal"
"1764",1764,999999999,"2014-03-15",3,15,2014,6,0,0.06,11,1,48.9,"Optimal"
"1765",1765,999999999,"2014-03-15",3,15,2014,6,0,0.06,12,1,54,"Optimal"
"1766",1766,999999999,"2014-03-15",3,15,2014,6,0,0.06,13,1,55,"Optimal"
"1767",1767,999999999,"2014-03-15",3,15,2014,6,0,0.06,14,1,55,"Optimal"
"1768",1768,999999999,"2014-03-15",3,15,2014,6,0,0.06,15,1,53.1,"Optimal"
"1769",1769,999999999,"2014-03-15",3,15,2014,6,0,0.06,16,1,50,"Optimal"
"1770",1770,999999999,"2014-03-15",3,15,2014,6,0,0.06,17,1,50,"Optimal"
"1771",1771,999999999,"2014-03-15",3,15,2014,6,0,0.06,18,1,48,"Optimal"
"1772",1772,999999999,"2014-03-15",3,15,2014,6,0,0.06,19,1,46,"Optimal"
"1773",1773,999999999,"2014-03-15",3,15,2014,6,0,0.06,20,0,44.1,"Optimal"
"1774",1774,999999999,"2014-03-15",3,15,2014,6,0,0.06,21,0,43,"Optimal"
"1775",1775,999999999,"2014-03-15",3,15,2014,6,0,0.06,22,0,43,"Optimal"
"1776",1776,999999999,"2014-03-15",3,15,2014,6,0,0.06,23,0,41,"Optimal"
"1777",1777,999999999,"2014-03-16",3,16,2014,0,0,0.06,0,0,23,"Optimal"
"1778",1778,999999999,"2014-03-16",3,16,2014,0,0,0.06,1,0,36,"Optimal"
"1779",1779,999999999,"2014-03-16",3,16,2014,0,0,0.06,2,0,34,"Optimal"
"1780",1780,999999999,"2014-03-16",3,16,2014,0,0,0.06,3,0,32,"Optimal"
"1781",1781,999999999,"2014-03-16",3,16,2014,0,0,0.06,4,0,30.9,"Optimal"
"1782",1782,999999999,"2014-03-16",3,16,2014,0,0,0.06,5,0,30,"Optimal"
"1783",1783,999999999,"2014-03-16",3,16,2014,0,0,0.06,6,0,28.9,"Optimal"
"1784",1784,999999999,"2014-03-16",3,16,2014,0,0,0.06,7,1,30,"Optimal"
"1785",1785,999999999,"2014-03-16",3,16,2014,0,0,0.06,8,1,30,"Optimal"
"1786",1786,999999999,"2014-03-16",3,16,2014,0,0,0.06,9,1,30.9,"Optimal"
"1787",1787,999999999,"2014-03-16",3,16,2014,0,0,0.06,10,1,32,"Optimal"
"1788",1788,999999999,"2014-03-16",3,16,2014,0,0,0.06,11,1,32,"Optimal"
"1789",1789,999999999,"2014-03-16",3,16,2014,0,0,0.06,12,1,32,"Optimal"
"1790",1790,999999999,"2014-03-16",3,16,2014,0,0,0.06,13,1,34,"Optimal"
"1791",1791,999999999,"2014-03-16",3,16,2014,0,0,0.06,14,1,34,"Optimal"
"1792",1792,999999999,"2014-03-16",3,16,2014,0,0,0.06,15,1,34,"Optimal"
"1793",1793,999999999,"2014-03-16",3,16,2014,0,0,0.06,16,1,34,"Optimal"
"1794",1794,999999999,"2014-03-16",3,16,2014,0,0,0.06,17,1,32,"Optimal"
"1795",1795,999999999,"2014-03-16",3,16,2014,0,0,0.06,18,1,30.9,"Optimal"
"1796",1796,999999999,"2014-03-16",3,16,2014,0,0,0.06,19,1,30,"Optimal"
"1797",1797,999999999,"2014-03-16",3,16,2014,0,0,0.06,20,0,30,"Optimal"
"1798",1798,999999999,"2014-03-16",3,16,2014,0,0,0.06,21,0,28,"Optimal"
"1799",1799,999999999,"2014-03-16",3,16,2014,0,0,0.06,22,0,28,"Optimal"
"1800",1800,999999999,"2014-03-16",3,16,2014,0,0,0.06,23,0,25,"Optimal"
"1801",1801,999999999,"2014-03-17",3,17,2014,1,1,0.06,0,0,24.1,"Optimal"
"1802",1802,999999999,"2014-03-17",3,17,2014,1,1,0.06,1,0,21.9,"Optimal"
"1803",1803,999999999,"2014-03-17",3,17,2014,1,1,0.06,2,0,19.9,"Optimal"
"1804",1804,999999999,"2014-03-17",3,17,2014,1,1,0.06,3,0,18,"Optimal"
"1805",1805,999999999,"2014-03-17",3,17,2014,1,1,0.06,4,0,17.1,"Optimal"
"1806",1806,999999999,"2014-03-17",3,17,2014,1,1,0.06,5,0,17.1,"Optimal"
"1807",1807,999999999,"2014-03-17",3,17,2014,1,1,16.035,6,0,16,"Optimal"
"1808",1808,999999999,"2014-03-17",3,17,2014,1,1,85.08,7,1,16,"Above_Normal"
"1809",1809,999999999,"2014-03-17",3,17,2014,1,1,95.939999,8,1,17.1,"Above_Normal"
"1810",1810,999999999,"2014-03-17",3,17,2014,1,1,96.585,9,1,19,"Above_Normal"
"1811",1811,999999999,"2014-03-17",3,17,2014,1,1,97.694999,10,1,21.9,"Above_Normal"
"1812",1812,999999999,"2014-03-17",3,17,2014,1,1,97.769998,11,1,24.1,"Above_Normal"
"1813",1813,999999999,"2014-03-17",3,17,2014,1,1,90.885,12,1,24.1,"Above_Normal"
"1814",1814,999999999,"2014-03-17",3,17,2014,1,1,84.12,13,1,25,"Above_Normal"
"1815",1815,999999999,"2014-03-17",3,17,2014,1,1,60.51,14,1,26.1,"Optimal"
"1816",1816,999999999,"2014-03-17",3,17,2014,1,1,22.98,15,1,25,"Optimal"
"1817",1817,999999999,"2014-03-17",3,17,2014,1,1,22.98,16,1,26.1,"Optimal"
"1818",1818,999999999,"2014-03-17",3,17,2014,1,1,22.98,17,1,26.1,"Optimal"
"1819",1819,999999999,"2014-03-17",3,17,2014,1,1,22.98,18,1,25,"Optimal"
"1820",1820,999999999,"2014-03-17",3,17,2014,1,1,22.98,19,1,26.1,"Optimal"
"1821",1821,999999999,"2014-03-17",3,17,2014,1,1,22.98,20,0,27,"Optimal"
"1822",1822,999999999,"2014-03-17",3,17,2014,1,1,22.98,21,0,26.1,"Optimal"
"1823",1823,999999999,"2014-03-17",3,17,2014,1,1,22.98,22,0,26.1,"Optimal"
"1824",1824,999999999,"2014-03-17",3,17,2014,1,1,22.98,23,0,26.1,"Optimal"
"1825",1825,999999999,"2014-03-18",3,18,2014,2,1,22.98,0,0,28.9,"Optimal"
"1826",1826,999999999,"2014-03-18",3,18,2014,2,1,22.98,1,0,23,"Optimal"
"1827",1827,999999999,"2014-03-18",3,18,2014,2,1,22.98,2,0,21.9,"Optimal"
"1828",1828,999999999,"2014-03-18",3,18,2014,2,1,22.98,3,0,21,"Optimal"
"1829",1829,999999999,"2014-03-18",3,18,2014,2,1,22.98,4,0,19.9,"Optimal"
"1830",1830,999999999,"2014-03-18",3,18,2014,2,1,22.98,5,0,19.9,"Optimal"
"1831",1831,999999999,"2014-03-18",3,18,2014,2,1,28.995,6,0,19.9,"Optimal"
"1832",1832,999999999,"2014-03-18",3,18,2014,2,1,128.519997,7,1,21,"Above_Normal"
"1833",1833,999999999,"2014-03-18",3,18,2014,2,1,168.014999,8,1,26.1,"Above_Normal"
"1834",1834,999999999,"2014-03-18",3,18,2014,2,1,154.784997,9,1,28.9,"Above_Normal"
"1835",1835,999999999,"2014-03-18",3,18,2014,2,1,139.949996,10,1,30.9,"Above_Normal"
"1836",1836,999999999,"2014-03-18",3,18,2014,2,1,131.834996,11,1,30.9,"Above_Normal"
"1837",1837,999999999,"2014-03-18",3,18,2014,2,1,113.384998,12,1,32,"Above_Normal"
